station_code,timestamp,entries,exits
Times_Sq_42St,2021-01-21 20:00:00,1829,1580
Times_Sq_42St,2021-01-21 21:00:00,767,684
Times_Sq_42St,2021-01-21 22:00:00,406,327
Times_Sq_42St,2021-01-21 23:00:00,213,188
Times_Sq_42St,2021-01-22 00:00:00,321,298
Times_Sq_42St,2021-01-22 01:00:00,465,412
Times_Sq_42St,2021-01-22 02:00:00,369,331
Times_Sq_42St,2021-01-22 03:00:00,328,301
Times_Sq_42St,2021-01-22 04:00:00,444,385
Times_Sq_42St,2021-01-22 05:00:00,573,558
Times_Sq_42St,2021-01-22 06:00:00,1349,1396
Times_Sq_42St,2021-01-22 07:00:00,2391,2110
Times_Sq_42St,2021-01-22 08:00:00,2811,2695
Times_Sq_42St,2021-01-22 09:00:00,2620,2360
Times_Sq_42St,2021-01-22 10:00:00,1918,1820
Times_Sq_42St,2021-01-22 11:00:00,1265,1322
Times_Sq_42St,2021-01-22 12:00:00,811,779
Times_Sq_42St,2021-01-22 13:00:00,961,747
Times_Sq_42St,2021-01-22 14:00:00,1152,1101
Times_Sq_42St,2021-01-22 15:00:00,1103,1123
Times_Sq_42St,2021-01-22 16:00:00,1795,1619
Times_Sq_42St,2021-01-22 17:00:00,3126,3124
Times_Sq_42St,2021-01-22 18:00:00,3043,2631
Times_Sq_42St,2021-01-22 19:00:00,3151,2524
Times_Sq_42St,2021-01-22 20:00:00,1526,1421
Times_Sq_42St,2021-01-22 21:00:00,1028,801
Times_Sq_42St,2021-01-22 22:00:00,524,472
Times_Sq_42St,2021-01-22 23:00:00,379,387
Times_Sq_42St,2021-01-23 00:00:00,233,178
Times_Sq_42St,2021-01-23 01:00:00,181,147
Times_Sq_42St,2021-01-23 02:00:00,166,139
Times_Sq_42St,2021-01-23 03:00:00,184,168
Times_Sq_42St,2021-01-23 04:00:00,244,217
Times_Sq_42St,2021-01-23 05:00:00,315,325
Times_Sq_42St,2021-01-23 06:00:00,844,840
Times_Sq_42St,2021-01-23 07:00:00,1201,1152
Times_Sq_42St,2021-01-23 08:00:00,1818,1693
Times_Sq_42St,2021-01-23 09:00:00,863,821
Times_Sq_42St,2021-01-23 10:00:00,896,762
Times_Sq_42St,2021-01-23 11:00:00,486,480
Times_Sq_42St,2021-01-23 12:00:00,437,363
Times_Sq_42St,2021-01-23 13:00:00,486,479
Times_Sq_42St,2021-01-23 14:00:00,503,510
Times_Sq_42St,2021-01-23 15:00:00,678,635
Times_Sq_42St,2021-01-23 16:00:00,1103,999
Times_Sq_42St,2021-01-23 17:00:00,1491,1419
Times_Sq_42St,2021-01-23 18:00:00,1479,1022
Times_Sq_42St,2021-01-23 19:00:00,1593,1504
Times_Sq_42St,2021-01-23 20:00:00,979,891
Times_Sq_42St,2021-01-23 21:00:00,495,453
Times_Sq_42St,2021-01-23 22:00:00,305,297
Times_Sq_42St,2021-01-23 23:00:00,209,191
Times_Sq_42St,2021-01-24 00:00:00,246,203
Times_Sq_42St,2021-01-24 01:00:00,189,171
Times_Sq_42St,2021-01-24 02:00:00,183,169
Times_Sq_42St,2021-01-24 03:00:00,176,163
Times_Sq_42St,2021-01-24 04:00:00,196,182
Times_Sq_42St,2021-01-24 05:00:00,334,335
Times_Sq_42St,2021-01-24 06:00:00,679,565
Times_Sq_42St,2021-01-24 07:00:00,1287,1202
Times_Sq_42St,2021-01-24 08:00:00,1642,1680
Times_Sq_42St,2021-01-24 09:00:00,1310,1023
Times_Sq_42St,2021-01-24 10:00:00,901,841
Times_Sq_42St,2021-01-24 11:00:00,718,626
Times_Sq_42St,2021-01-24 12:00:00,546,486
Times_Sq_42St,2021-01-24 13:00:00,460,389
Times_Sq_42St,2021-01-24 14:00:00,470,426
Times_Sq_42St,2021-01-24 15:00:00,757,807
Times_Sq_42St,2021-01-24 16:00:00,1160,949
Times_Sq_42St,2021-01-24 17:00:00,1157,956
Times_Sq_42St,2021-01-24 18:00:00,1707,1392
Times_Sq_42St,2021-01-24 19:00:00,1505,1592
Times_Sq_42St,2021-01-24 20:00:00,784,692
Times_Sq_42St,2021-01-24 21:00:00,483,443
Times_Sq_42St,2021-01-24 22:00:00,226,200
Times_Sq_42St,2021-01-24 23:00:00,239,201
Times_Sq_42St,2021-01-25 00:00:00,409,368
Times_Sq_42St,2021-01-25 01:00:00,336,375
Times_Sq_42St,2021-01-25 02:00:00,367,378
Times_Sq_42St,2021-01-25 03:00:00,237,201
Times_Sq_42St,2021-01-25 04:00:00,350,340
Times_Sq_42St,2021-01-25 05:00:00,706,602
Times_Sq_42St,2021-01-25 06:00:00,1200,933
Times_Sq_42St,2021-01-25 07:00:00,2604,2608
Times_Sq_42St,2021-01-25 08:00:00,3654,3700
Times_Sq_42St,2021-01-25 09:00:00,1977,1984
Times_Sq_42St,2021-01-25 10:00:00,1621,1430
Times_Sq_42St,2021-01-25 11:00:00,1199,1087
Times_Sq_42St,2021-01-25 12:00:00,1104,1081
Times_Sq_42St,2021-01-25 13:00:00,710,675
Times_Sq_42St,2021-01-25 14:00:00,974,865
Times_Sq_42St,2021-01-25 15:00:00,1608,1271
Times_Sq_42St,2021-01-25 16:00:00,1581,1468
Times_Sq_42St,2021-01-25 17:00:00,2169,2182
Times_Sq_42St,2021-01-25 18:00:00,2952,2433
Times_Sq_42St,2021-01-25 19:00:00,2450,2379
Times_Sq_42St,2021-01-25 20:00:00,1819,1721
Times_Sq_42St,2021-01-25 21:00:00,886,868
Times_Sq_42St,2021-01-25 22:00:00,388,384
Times_Sq_42St,2021-01-25 23:00:00,393,339
Times_Sq_42St,2021-01-26 00:00:00,320,253
Times_Sq_42St,2021-01-26 01:00:00,411,360
Times_Sq_42St,2021-01-26 02:00:00,319,316
Times_Sq_42St,2021-01-26 03:00:00,326,285
Times_Sq_42St,2021-01-26 04:00:00,451,389
Times_Sq_42St,2021-01-26 05:00:00,816,631
Times_Sq_42St,2021-01-26 06:00:00,1503,1593
Times_Sq_42St,2021-01-26 07:00:00,1811,1785
Times_Sq_42St,2021-01-26 08:00:00,3075,3018
Times_Sq_42St,2021-01-26 09:00:00,2027,2021
Times_Sq_42St,2021-01-26 10:00:00,1899,1834
Times_Sq_42St,2021-01-26 11:00:00,930,837
Times_Sq_42St,2021-01-26 12:00:00,959,869
Times_Sq_42St,2021-01-26 13:00:00,761,674
Times_Sq_42St,2021-01-26 14:00:00,773,874
Times_Sq_42St,2021-01-26 15:00:00,1411,1360
Times_Sq_42St,2021-01-26 16:00:00,2130,1880
Times_Sq_42St,2021-01-26 17:00:00,2419,2315
Times_Sq_42St,2021-01-26 18:00:00,3781,3172
Times_Sq_42St,2021-01-26 19:00:00,2483,2583
Times_Sq_42St,2021-01-26 20:00:00,1642,1423
Times_Sq_42St,2021-01-26 21:00:00,890,854
Times_Sq_42St,2021-01-26 22:00:00,472,474
Times_Sq_42St,2021-01-26 23:00:00,391,371
Times_Sq_42St,2021-01-27 00:00:00,323,299
Times_Sq_42St,2021-01-27 01:00:00,329,302
Times_Sq_42St,2021-01-27 02:00:00,417,381
Times_Sq_42St,2021-01-27 03:00:00,306,267
Times_Sq_42St,2021-01-27 04:00:00,277,244
Times_Sq_42St,2021-01-27 05:00:00,905,939
Times_Sq_42St,2021-01-27 06:00:00,1921,1750
Times_Sq_42St,2021-01-27 07:00:00,2238,1918
Times_Sq_42St,2021-01-27 08:00:00,2086,1832
Times_Sq_42St,2021-01-27 09:00:00,2270,2288
Times_Sq_42St,2021-01-27 10:00:00,1767,1721
Times_Sq_42St,2021-01-27 11:00:00,1133,1093
Times_Sq_42St,2021-01-27 12:00:00,762,685
Times_Sq_42St,2021-01-27 13:00:00,929,897
Times_Sq_42St,2021-01-27 14:00:00,1013,879
Times_Sq_42St,2021-01-27 15:00:00,1015,912
Times_Sq_42St,2021-01-27 16:00:00,2264,2258
Times_Sq_42St,2021-01-27 17:00:00,3411,3376
Times_Sq_42St,2021-01-27 18:00:00,3222,2711
Times_Sq_42St,2021-01-27 19:00:00,2524,2149
Times_Sq_42St,2021-01-27 20:00:00,1605,1490
Times_Sq_42St,2021-01-27 21:00:00,933,987
Times_Sq_42St,2021-01-27 22:00:00,392,300
Times_Sq_42St,2021-01-27 23:00:00,376,354
Times_Sq_42St,2021-01-28 00:00:00,330,267
Times_Sq_42St,2021-01-28 01:00:00,440,382
Times_Sq_42St,2021-01-28 02:00:00,342,304
Times_Sq_42St,2021-01-28 03:00:00,443,392
Times_Sq_42St,2021-01-28 04:00:00,355,311
Times_Sq_42St,2021-01-28 05:00:00,800,736
Times_Sq_42St,2021-01-28 06:00:00,1481,1299
Times_Sq_42St,2021-01-28 07:00:00,2087,1675
Times_Sq_42St,2021-01-28 08:00:00,2937,2885
Times_Sq_42St,2021-01-28 09:00:00,2779,2724
Times_Sq_42St,2021-01-28 10:00:00,1760,1737
Times_Sq_42St,2021-01-28 11:00:00,889,708
Times_Sq_42St,2021-01-28 12:00:00,902,851
Times_Sq_42St,2021-01-28 13:00:00,751,731
Times_Sq_42St,2021-01-28 14:00:00,899,752
Times_Sq_42St,2021-01-28 15:00:00,1271,1170
Times_Sq_42St,2021-01-28 16:00:00,1572,1431
Times_Sq_42St,2021-01-28 17:00:00,2052,2190
Times_Sq_42St,2021-01-28 18:00:00,3362,3610
Times_Sq_42St,2021-01-28 19:00:00,2458,1934
Times_Sq_42St,2021-01-28 20:00:00,1050,1175
Times_Sq_42St,2021-01-28 21:00:00,954,807
Times_Sq_42St,2021-01-28 22:00:00,538,537
Times_Sq_42St,2021-01-28 23:00:00,331,330
Times_Sq_42St,2021-01-29 00:00:00,285,239
Times_Sq_42St,2021-01-29 01:00:00,391,375
Times_Sq_42St,2021-01-29 02:00:00,368,335
Times_Sq_42St,2021-01-29 03:00:00,480,462
Times_Sq_42St,2021-01-29 04:00:00,445,417
Times_Sq_42St,2021-01-29 05:00:00,780,792
Times_Sq_42St,2021-01-29 06:00:00,1386,1283
Times_Sq_42St,2021-01-29 07:00:00,2651,2403
Times_Sq_42St,2021-01-29 08:00:00,3120,3143
Times_Sq_42St,2021-01-29 09:00:00,2796,2702
Times_Sq_42St,2021-01-29 10:00:00,1711,1674
Times_Sq_42St,2021-01-29 11:00:00,1095,949
Times_Sq_42St,2021-01-29 12:00:00,845,706
Times_Sq_42St,2021-01-29 13:00:00,956,836
Times_Sq_42St,2021-01-29 14:00:00,1144,995
Times_Sq_42St,2021-01-29 15:00:00,1204,1183
Times_Sq_42St,2021-01-29 16:00:00,1944,1940
Times_Sq_42St,2021-01-29 17:00:00,2772,2515
Times_Sq_42St,2021-01-29 18:00:00,3045,3149
Times_Sq_42St,2021-01-29 19:00:00,3010,3098
Times_Sq_42St,2021-01-29 20:00:00,1123,1055
Times_Sq_42St,2021-01-29 21:00:00,761,650
Times_Sq_42St,2021-01-29 22:00:00,462,483
Times_Sq_42St,2021-01-29 23:00:00,249,227
Times_Sq_42St,2021-01-30 00:00:00,166,154
Times_Sq_42St,2021-01-30 01:00:00,168,149
Times_Sq_42St,2021-01-30 02:00:00,187,158
Times_Sq_42St,2021-01-30 03:00:00,229,183
Times_Sq_42St,2021-01-30 04:00:00,223,216
Times_Sq_42St,2021-01-30 05:00:00,348,298
Times_Sq_42St,2021-01-30 06:00:00,775,902
Times_Sq_42St,2021-01-30 07:00:00,1502,1251
Times_Sq_42St,2021-01-30 08:00:00,1364,1117
Times_Sq_42St,2021-01-30 09:00:00,1143,1098
Times_Sq_42St,2021-01-30 10:00:00,1095,1141
Times_Sq_42St,2021-01-30 11:00:00,622,575
Times_Sq_42St,2021-01-30 12:00:00,544,525
Times_Sq_42St,2021-01-30 13:00:00,473,365
Times_Sq_42St,2021-01-30 14:00:00,572,495
Times_Sq_42St,2021-01-30 15:00:00,606,505
Times_Sq_42St,2021-01-30 16:00:00,1136,872
Times_Sq_42St,2021-01-30 17:00:00,1419,1318
Times_Sq_42St,2021-01-30 18:00:00,1441,1067
Times_Sq_42St,2021-01-30 19:00:00,1142,929
Times_Sq_42St,2021-01-30 20:00:00,990,868
Times_Sq_42St,2021-01-30 21:00:00,450,384
Times_Sq_42St,2021-01-30 22:00:00,244,232
Times_Sq_42St,2021-01-30 23:00:00,200,188
Times_Sq_42St,2021-01-31 00:00:00,223,221
Times_Sq_42St,2021-01-31 01:00:00,131,128
Times_Sq_42St,2021-01-31 02:00:00,153,154
Times_Sq_42St,2021-01-31 03:00:00,172,158
Times_Sq_42St,2021-01-31 04:00:00,279,263
Times_Sq_42St,2021-01-31 05:00:00,424,407
Times_Sq_42St,2021-01-31 06:00:00,866,806
Times_Sq_42St,2021-01-31 07:00:00,1102,978
Times_Sq_42St,2021-01-31 08:00:00,1334,1191
Times_Sq_42St,2021-01-31 09:00:00,1393,1190
Times_Sq_42St,2021-01-31 10:00:00,1025,977
Times_Sq_42St,2021-01-31 11:00:00,692,631
Times_Sq_42St,2021-01-31 12:00:00,486,421
Times_Sq_42St,2021-01-31 13:00:00,493,427
Times_Sq_42St,2021-01-31 14:00:00,533,438
Times_Sq_42St,2021-01-31 15:00:00,787,785
Times_Sq_42St,2021-01-31 16:00:00,1268,1174
Times_Sq_42St,2021-01-31 17:00:00,1132,963
Times_Sq_42St,2021-01-31 18:00:00,1191,1172
Times_Sq_42St,2021-01-31 19:00:00,1669,1460
Times_Sq_42St,2021-01-31 20:00:00,1055,851
Times_Sq_42St,2021-01-31 21:00:00,406,406
Times_Sq_42St,2021-01-31 22:00:00,211,185
Times_Sq_42St,2021-01-31 23:00:00,206,182
Times_Sq_42St,2021-02-01 00:00:00,397,366
Times_Sq_42St,2021-02-01 01:00:00,440,445
Times_Sq_42St,2021-02-01 02:00:00,377,347
Times_Sq_42St,2021-02-01 03:00:00,342,281
Times_Sq_42St,2021-02-01 04:00:00,369,355
Times_Sq_42St,2021-02-01 05:00:00,744,655
Times_Sq_42St,2021-02-01 06:00:00,1364,1460
Times_Sq_42St,2021-02-01 07:00:00,2048,1883
Times_Sq_42St,2021-02-01 08:00:00,3705,2746
Times_Sq_42St,2021-02-01 09:00:00,2983,2829
Times_Sq_42St,2021-02-01 10:00:00,2146,2308
Times_Sq_42St,2021-02-01 11:00:00,1019,1065
Times_Sq_42St,2021-02-01 12:00:00,1017,1084
Times_Sq_42St,2021-02-01 13:00:00,941,788
Times_Sq_42St,2021-02-01 14:00:00,1008,1000
Times_Sq_42St,2021-02-01 15:00:00,1518,1308
Times_Sq_42St,2021-02-01 16:00:00,2259,2118
Times_Sq_42St,2021-02-01 17:00:00,2941,2406
Times_Sq_42St,2021-02-01 18:00:00,3446,2992
Times_Sq_42St,2021-02-01 19:00:00,2792,2417
Times_Sq_42St,2021-02-01 20:00:00,1235,1224
Times_Sq_42St,2021-02-01 21:00:00,874,860
Times_Sq_42St,2021-02-01 22:00:00,480,452
Times_Sq_42St,2021-02-01 23:00:00,303,246
Times_Sq_42St,2021-02-02 00:00:00,434,388
Times_Sq_42St,2021-02-02 01:00:00,437,375
Times_Sq_42St,2021-02-02 02:00:00,420,415
Times_Sq_42St,2021-02-02 03:00:00,374,379
Times_Sq_42St,2021-02-02 04:00:00,502,504
Times_Sq_42St,2021-02-02 05:00:00,745,640
Times_Sq_42St,2021-02-02 06:00:00,1466,1027
Times_Sq_42St,2021-02-02 07:00:00,2024,1575
Times_Sq_42St,2021-02-02 08:00:00,3043,3145
Times_Sq_42St,2021-02-02 09:00:00,2410,2139
Times_Sq_42St,2021-02-02 10:00:00,1516,1303
Times_Sq_42St,2021-02-02 11:00:00,1163,1222
Times_Sq_42St,2021-02-02 12:00:00,899,918
Times_Sq_42St,2021-02-02 13:00:00,1083,998
Times_Sq_42St,2021-02-02 14:00:00,1069,958
Times_Sq_42St,2021-02-02 15:00:00,1295,1177
Times_Sq_42St,2021-02-02 16:00:00,2149,2016
Times_Sq_42St,2021-02-02 17:00:00,2684,2812
Times_Sq_42St,2021-02-02 18:00:00,3078,2935
Times_Sq_42St,2021-02-02 19:00:00,2263,2213
Times_Sq_42St,2021-02-02 20:00:00,1614,1635
Times_Sq_42St,2021-02-02 21:00:00,774,639
Times_Sq_42St,2021-02-02 22:00:00,430,421
Times_Sq_42St,2021-02-02 23:00:00,397,355
Times_Sq_42St,2021-02-03 00:00:00,371,266
Times_Sq_42St,2021-02-03 01:00:00,264,197
Times_Sq_42St,2021-02-03 02:00:00,347,290
Times_Sq_42St,2021-02-03 03:00:00,412,396
Times_Sq_42St,2021-02-03 04:00:00,485,450
Times_Sq_42St,2021-02-03 05:00:00,851,795
Times_Sq_42St,2021-02-03 06:00:00,1435,1544
Times_Sq_42St,2021-02-03 07:00:00,2109,1726
Times_Sq_42St,2021-02-03 08:00:00,2448,2246
Times_Sq_42St,2021-02-03 09:00:00,2508,2368
Times_Sq_42St,2021-02-03 10:00:00,1954,1682
Times_Sq_42St,2021-02-03 11:00:00,1385,1277
Times_Sq_42St,2021-02-03 12:00:00,1051,832
Times_Sq_42St,2021-02-03 13:00:00,850,877
Times_Sq_42St,2021-02-03 14:00:00,785,679
Times_Sq_42St,2021-02-03 15:00:00,1236,1337
Times_Sq_42St,2021-02-03 16:00:00,2142,1965
Times_Sq_42St,2021-02-03 17:00:00,2595,2600
Times_Sq_42St,2021-02-03 18:00:00,2915,2669
Times_Sq_42St,2021-02-03 19:00:00,2765,2536
Times_Sq_42St,2021-02-03 20:00:00,1534,1339
Times_Sq_42St,2021-02-03 21:00:00,790,734
Times_Sq_42St,2021-02-03 22:00:00,544,514
Times_Sq_42St,2021-02-03 23:00:00,350,300
Times_Sq_42St,2021-02-04 00:00:00,364,331
Times_Sq_42St,2021-02-04 01:00:00,366,318
Times_Sq_42St,2021-02-04 02:00:00,297,327
Times_Sq_42St,2021-02-04 03:00:00,337,307
Times_Sq_42St,2021-02-04 04:00:00,508,530
Times_Sq_42St,2021-02-04 05:00:00,624,564
Times_Sq_42St,2021-02-04 06:00:00,1005,945
Times_Sq_42St,2021-02-04 07:00:00,1770,1441
Times_Sq_42St,2021-02-04 08:00:00,2901,2565
Times_Sq_42St,2021-02-04 09:00:00,2405,2253
Times_Sq_42St,2021-02-04 10:00:00,1827,1912
Times_Sq_42St,2021-02-04 11:00:00,1374,1288
Times_Sq_42St,2021-02-04 12:00:00,570,587
Times_Sq_42St,2021-02-04 13:00:00,915,888
Times_Sq_42St,2021-02-04 14:00:00,1160,1218
Times_Sq_42St,2021-02-04 15:00:00,1091,998
Times_Sq_42St,2021-02-04 16:00:00,1970,2189
Times_Sq_42St,2021-02-04 17:00:00,2392,2107
Times_Sq_42St,2021-02-04 18:00:00,2777,2384
Times_Sq_42St,2021-02-04 19:00:00,2551,2099
Times_Sq_42St,2021-02-04 20:00:00,1982,2193
Times_Sq_42St,2021-02-04 21:00:00,1090,1074
Times_Sq_42St,2021-02-04 22:00:00,498,444
Times_Sq_42St,2021-02-04 23:00:00,470,479
Times_Sq_42St,2021-02-05 00:00:00,354,345
Times_Sq_42St,2021-02-05 01:00:00,439,472
Times_Sq_42St,2021-02-05 02:00:00,349,277
Times_Sq_42St,2021-02-05 03:00:00,369,331
Times_Sq_42St,2021-02-05 04:00:00,445,392
Times_Sq_42St,2021-02-05 05:00:00,1078,821
Times_Sq_42St,2021-02-05 06:00:00,1601,1608
Times_Sq_42St,2021-02-05 07:00:00,2160,1940
Times_Sq_42St,2021-02-05 08:00:00,3284,3215
Times_Sq_42St,2021-02-05 09:00:00,2276,2523
Times_Sq_42St,2021-02-05 10:00:00,1732,1544
Times_Sq_42St,2021-02-05 11:00:00,1325,1174
Times_Sq_42St,2021-02-05 12:00:00,916,851
Times_Sq_42St,2021-02-05 13:00:00,902,901
Times_Sq_42St,2021-02-05 14:00:00,955,835
Times_Sq_42St,2021-02-05 15:00:00,1358,1180
Times_Sq_42St,2021-02-05 16:00:00,2207,2217
Times_Sq_42St,2021-02-05 17:00:00,1951,1854
Times_Sq_42St,2021-02-05 18:00:00,3475,2628
Times_Sq_42St,2021-02-05 19:00:00,2308,1897
Times_Sq_42St,2021-02-05 20:00:00,1320,1372
Times_Sq_42St,2021-02-05 21:00:00,860,818
Times_Sq_42St,2021-02-05 22:00:00,529,454
Times_Sq_42St,2021-02-05 23:00:00,335,303
Times_Sq_42St,2021-02-06 00:00:00,217,199
Times_Sq_42St,2021-02-06 01:00:00,157,153
Times_Sq_42St,2021-02-06 02:00:00,183,148
Times_Sq_42St,2021-02-06 03:00:00,183,156
Times_Sq_42St,2021-02-06 04:00:00,231,217
Times_Sq_42St,2021-02-06 05:00:00,426,388
Times_Sq_42St,2021-02-06 06:00:00,676,652
Times_Sq_42St,2021-02-06 07:00:00,1454,1194
Times_Sq_42St,2021-02-06 08:00:00,1606,1523
Times_Sq_42St,2021-02-06 09:00:00,970,977
Times_Sq_42St,2021-02-06 10:00:00,743,712
Times_Sq_42St,2021-02-06 11:00:00,646,601
Times_Sq_42St,2021-02-06 12:00:00,487,444
Times_Sq_42St,2021-02-06 13:00:00,471,401
Times_Sq_42St,2021-02-06 14:00:00,523,478
Times_Sq_42St,2021-02-06 15:00:00,737,752
Times_Sq_42St,2021-02-06 16:00:00,1299,1182
Times_Sq_42St,2021-02-06 17:00:00,1244,1055
Times_Sq_42St,2021-02-06 18:00:00,1463,1288
Times_Sq_42St,2021-02-06 19:00:00,1248,1168
Times_Sq_42St,2021-02-06 20:00:00,947,842
Times_Sq_42St,2021-02-06 21:00:00,561,537
Times_Sq_42St,2021-02-06 22:00:00,270,259
Times_Sq_42St,2021-02-06 23:00:00,133,131
Times_Sq_42St,2021-02-07 00:00:00,148,153
Times_Sq_42St,2021-02-07 01:00:00,171,170
Times_Sq_42St,2021-02-07 02:00:00,179,151
Times_Sq_42St,2021-02-07 03:00:00,188,159
Times_Sq_42St,2021-02-07 04:00:00,235,214
Times_Sq_42St,2021-02-07 05:00:00,393,347
Times_Sq_42St,2021-02-07 06:00:00,904,749
Times_Sq_42St,2021-02-07 07:00:00,1196,1058
Times_Sq_42St,2021-02-07 08:00:00,1401,1235
Times_Sq_42St,2021-02-07 09:00:00,1410,1221
Times_Sq_42St,2021-02-07 10:00:00,804,719
Times_Sq_42St,2021-02-07 11:00:00,683,692
Times_Sq_42St,2021-02-07 12:00:00,510,477
Times_Sq_42St,2021-02-07 13:00:00,468,523
Times_Sq_42St,2021-02-07 14:00:00,642,599
Times_Sq_42St,2021-02-07 15:00:00,652,584
Times_Sq_42St,2021-02-07 16:00:00,1479,1361
Times_Sq_42St,2021-02-07 17:00:00,1428,1343
Times_Sq_42St,2021-02-07 18:00:00,1438,1373
Times_Sq_42St,2021-02-07 19:00:00,1489,1617
Times_Sq_42St,2021-02-07 20:00:00,774,659
Times_Sq_42St,2021-02-07 21:00:00,428,423
Times_Sq_42St,2021-02-07 22:00:00,304,284
Times_Sq_42St,2021-02-07 23:00:00,220,174
Times_Sq_42St,2021-02-08 00:00:00,323,317
Times_Sq_42St,2021-02-08 01:00:00,403,411
Times_Sq_42St,2021-02-08 02:00:00,412,350
Times_Sq_42St,2021-02-08 03:00:00,437,401
Times_Sq_42St,2021-02-08 04:00:00,456,356
Times_Sq_42St,2021-02-08 05:00:00,891,729
Times_Sq_42St,2021-02-08 06:00:00,1057,1061
Times_Sq_42St,2021-02-08 07:00:00,2298,2028
Times_Sq_42St,2021-02-08 08:00:00,2549,2118
Times_Sq_42St,2021-02-08 09:00:00,2445,2294
Times_Sq_42St,2021-02-08 10:00:00,1716,1507
Times_Sq_42St,2021-02-08 11:00:00,1152,1016
Times_Sq_42St,2021-02-08 12:00:00,1157,1132
Times_Sq_42St,2021-02-08 13:00:00,850,703
Times_Sq_42St,2021-02-08 14:00:00,1012,857
Times_Sq_42St,2021-02-08 15:00:00,1259,1173
Times_Sq_42St,2021-02-08 16:00:00,2112,2106
Times_Sq_42St,2021-02-08 17:00:00,2687,2738
Times_Sq_42St,2021-02-08 18:00:00,3388,2936
Times_Sq_42St,2021-02-08 19:00:00,3123,3107
Times_Sq_42St,2021-02-08 20:00:00,2042,1750
Times_Sq_42St,2021-02-08 21:00:00,908,968
Times_Sq_42St,2021-02-08 22:00:00,568,471
Times_Sq_42St,2021-02-08 23:00:00,312,320
Times_Sq_42St,2021-02-09 00:00:00,350,303
Times_Sq_42St,2021-02-09 01:00:00,401,433
Times_Sq_42St,2021-02-09 02:00:00,398,384
Times_Sq_42St,2021-02-09 03:00:00,375,314
Times_Sq_42St,2021-02-09 04:00:00,478,419
Times_Sq_42St,2021-02-09 05:00:00,800,785
Times_Sq_42St,2021-02-09 06:00:00,1678,1685
Times_Sq_42St,2021-02-09 07:00:00,2505,2290
Times_Sq_42St,2021-02-09 08:00:00,2759,2548
Times_Sq_42St,2021-02-09 09:00:00,2521,2472
Times_Sq_42St,2021-02-09 10:00:00,1101,1024
Times_Sq_42St,2021-02-09 11:00:00,1244,1015
Times_Sq_42St,2021-02-09 12:00:00,448,383
Times_Sq_42St,2021-02-09 13:00:00,661,620
Times_Sq_42St,2021-02-09 14:00:00,1018,1035
Times_Sq_42St,2021-02-09 15:00:00,1390,1458
Times_Sq_42St,2021-02-09 16:00:00,1752,1721
Times_Sq_42St,2021-02-09 17:00:00,2420,2282
Times_Sq_42St,2021-02-09 18:00:00,3804,3727
Times_Sq_42St,2021-02-09 19:00:00,2505,2170
Times_Sq_42St,2021-02-09 20:00:00,2182,1980
Times_Sq_42St,2021-02-09 21:00:00,871,743
Times_Sq_42St,2021-02-09 22:00:00,555,455
Times_Sq_42St,2021-02-09 23:00:00,457,432
Times_Sq_42St,2021-02-10 00:00:00,361,337
Times_Sq_42St,2021-02-10 01:00:00,305,297
Times_Sq_42St,2021-02-10 02:00:00,350,337
Times_Sq_42St,2021-02-10 03:00:00,362,340
Times_Sq_42St,2021-02-10 04:00:00,344,331
Times_Sq_42St,2021-02-10 05:00:00,723,662
Times_Sq_42St,2021-02-10 06:00:00,1288,1227
Times_Sq_42St,2021-02-10 07:00:00,2722,2346
Times_Sq_42St,2021-02-10 08:00:00,2921,2773
Times_Sq_42St,2021-02-10 09:00:00,2314,2252
Times_Sq_42St,2021-02-10 10:00:00,1842,1595
Times_Sq_42St,2021-02-10 11:00:00,1219,1126
Times_Sq_42St,2021-02-10 12:00:00,996,866
Times_Sq_42St,2021-02-10 13:00:00,750,658
Times_Sq_42St,2021-02-10 14:00:00,818,678
Times_Sq_42St,2021-02-10 15:00:00,1506,1538
Times_Sq_42St,2021-02-10 16:00:00,1973,1983
Times_Sq_42St,2021-02-10 17:00:00,2157,2077
Times_Sq_42St,2021-02-10 18:00:00,3393,3656
Times_Sq_42St,2021-02-10 19:00:00,2865,2592
Times_Sq_42St,2021-02-10 20:00:00,1306,1518
Times_Sq_42St,2021-02-10 21:00:00,900,811
Times_Sq_42St,2021-02-10 22:00:00,580,545
Times_Sq_42St,2021-02-10 23:00:00,393,349
Times_Sq_42St,2021-02-11 00:00:00,386,366
Times_Sq_42St,2021-02-11 01:00:00,285,281
Times_Sq_42St,2021-02-11 02:00:00,372,338
Times_Sq_42St,2021-02-11 03:00:00,349,370
Times_Sq_42St,2021-02-11 04:00:00,397,372
Times_Sq_42St,2021-02-11 05:00:00,842,792
Times_Sq_42St,2021-02-11 06:00:00,1737,1471
Times_Sq_42St,2021-02-11 07:00:00,3018,2877
Times_Sq_42St,2021-02-11 08:00:00,3445,3132
Times_Sq_42St,2021-02-11 09:00:00,2375,2069
Times_Sq_42St,2021-02-11 10:00:00,1964,1684
Times_Sq_42St,2021-02-11 11:00:00,1310,1485
Times_Sq_42St,2021-02-11 12:00:00,934,839
Times_Sq_42St,2021-02-11 13:00:00,889,714
Times_Sq_42St,2021-02-11 14:00:00,1070,924
Times_Sq_42St,2021-02-11 15:00:00,1294,1185
Times_Sq_42St,2021-02-11 16:00:00,1882,1813
