_id,BUSINESS DATE,STATION,00:00 Hrs To     01:00 Hrs,01:00 Hrs To     02:00 Hrs,02:00 Hrs To     03:00 Hrs,03:00 Hrs To     04:00 Hrs,04:00 Hrs To     05:00 Hrs,05:00 Hrs To     06:00 Hrs,06:00 Hrs To     07:00 Hrs,07:00 Hrs To     08:00 Hrs,08:00 Hrs To     09:00 Hrs,09:00 Hrs To     10:00 Hrs,10:00 Hrs To     11:00 Hrs,11:00 Hrs To     12:00 Hrs,12:00 Hrs To     13:00 Hrs,13:00 Hrs To     14:00 Hrs,14:00 Hrs To     15:00 Hrs,15:00 Hrs To     16:00 Hrs,16:00 Hrs To     17:00 Hrs,17:00 Hrs To     18:00 Hrs,18:00 Hrs To     19:00 Hrs,19:00 Hrs To     20:00 Hrs,20:00 Hrs To     21:00 Hrs,21:00 Hrs To     22:00 Hrs,22:00 Hrs To     23:00 Hrs,23:00 Hrs To Last train,TOTAL
738,2025-08-11,210-Rajajinagar,0,0,0,0,6,70,185,625,1347,1614,998,692,598,634,623,493,575,651,936,794,557,246,117,18,11779
739,2025-08-11,211-Kuvempu Road,0,0,0,0,4,41,106,383,837,1137,643,353,270,236,229,160,266,256,325,316,182,121,46,6,5917
740,2025-08-11,212-Srirampura,0,0,0,0,2,34,126,366,822,1108,638,391,293,294,238,238,275,294,438,401,217,121,35,7,6338
741,2025-08-11,213-Mantri Square Sampige Road,0,0,0,1,2,35,118,471,940,1249,876,591,740,1168,1010,859,1151,1478,1871,1785,1142,678,313,29,16507
742,2025-08-11,215-Chickpete,0,0,0,0,0,10,66,142,272,429,252,351,492,709,939,1054,1173,1235,1287,1435,1479,706,152,17,12200
743,2025-08-11,216-KR Market,0,0,0,0,23,133,287,336,492,553,392,474,472,543,620,710,1036,900,969,880,746,349,145,27,10087
744,2025-08-11,217-National College,0,0,0,0,0,25,122,427,846,1107,858,602,960,901,950,878,1481,1012,1056,957,655,314,148,7,13306
745,2025-08-11,218-Lalbagh,0,0,0,0,8,28,70,178,336,348,253,286,298,414,558,674,832,1091,1313,1142,435,152,63,7,8486
746,2025-08-11,219-South End Circle,0,0,0,0,3,18,60,189,400,530,368,362,390,790,845,611,650,773,1284,1157,536,252,117,5,9340
747,2025-08-11,220-Jayanagar,0,0,0,0,11,25,115,334,774,846,661,723,695,679,1227,933,1134,1332,1661,1486,862,540,227,18,14283
748,2025-08-11,221-RV Road,0,0,0,0,5,45,150,392,764,887,715,557,564,556,696,582,701,794,1206,1070,663,468,177,25,11017
749,2025-08-11,222-Banashankarl,0,0,0,0,13,72,256,499,1123,1371,938,704,590,684,602,614,722,918,937,977,538,340,138,33,12069
750,2025-08-11,223-JP Nagar,0,0,0,0,9,71,188,547,1350,1727,961,524,442,426,382,396,470,690,930,738,499,258,136,24,10768
751,2025-08-11,224-Puttenahalli,0,0,0,0,14,85,216,644,1642,2011,1061,556,486,397,523,381,336,480,708,552,262,165,72,7,10598
752,2025-08-11,225-Konanakunte Cross,0,0,0,0,21,77,278,716,1571,1856,1124,696,540,563,653,533,661,710,713,645,434,409,330,24,12554
753,2025-08-11,226-Doddakallasandra,0,0,0,0,6,34,110,429,907,1048,516,284,254,167,192,162,224,213,349,241,150,84,30,4,5404
754,2025-08-11,227-Vajarahalli,0,0,0,0,11,32,110,424,858,861,520,307,287,268,233,369,294,274,292,249,143,114,47,5,5698
755,2025-08-11,228-Thalghattapura,0,0,0,0,12,34,78,269,474,578,302,205,163,134,198,123,138,119,131,145,67,47,21,0,3238
756,2025-08-11,229-Silk Institute,0,0,0,0,11,60,188,475,944,1035,729,489,378,344,530,442,427,600,438,328,191,114,38,0,7761
757,2025-08-11,230-Manjunatha Nagar,0,0,0,0,2,15,46,164,261,277,181,165,102,42,39,37,35,46,61,56,44,41,15,0,1629
758,2025-08-11,231-Chikkabidarakallu,0,0,0,0,7,39,148,443,748,892,562,386,232,173,145,149,110,159,178,124,65,64,27,0,4651
759,2025-08-11,232-Madavara,0,0,0,0,17,47,239,725,1387,1374,889,746,536,350,282,319,324,353,477,364,229,123,70,0,8851
760,2025-08-11,31-Ragigudda,0,0,0,0,0,0,14,55,114,155,117,193,274,221,317,291,256,275,365,329,306,198,93,14,3587
761,2025-08-11,32-Jayadeva Hospital,0,0,0,0,0,0,28,73,200,234,186,210,220,230,318,305,437,511,779,536,299,177,90,12,4845
762,2025-08-11,33-BTM Layout,0,0,0,0,0,0,19,79,234,282,224,181,169,196,179,150,210,208,272,257,208,153,116,17,3154
763,2025-08-11,34-Central Silk Board,0,0,0,0,0,0,49,116,206,282,232,182,206,184,222,272,414,503,702,680,435,233,143,13,5074
764,2025-08-11,35-Bommanahalli,0,0,0,0,0,0,32,130,314,255,228,224,197,166,166,212,285,278,436,488,334,173,91,8,4017
765,2025-08-11,36-Hongasandra,0,0,0,0,0,0,18,53,117,120,116,100,104,154,157,197,189,284,350,375,204,162,26,0,2726
766,2025-08-11,37-Kudlu Gate,0,0,0,0,0,0,22,128,233,241,204,187,153,186,156,232,275,228,467,481,306,171,60,7,3737
767,2025-08-11,38-Singasandra,0,0,0,0,0,0,9,28,59,86,72,70,72,66,81,70,80,121,133,112,86,48,24,1,1218
768,2025-08-11,39-Hosa Road,0,0,0,0,0,0,43,133,332,274,291,275,183,199,128,155,228,236,268,265,152,98,42,0,3302
769,2025-08-11,310-Beratena Agrahara,0,0,0,0,0,0,7,5,26,43,36,29,33,24,38,40,48,79,102,69,66,19,14,1,679
770,2025-08-11,311-Electronic City,0,0,0,0,0,0,10,73,136,148,141,140,192,208,191,243,322,346,337,299,219,153,49,1,3208
771,2025-08-11,312-Infosys Foundation Konappana Agrahara,0,0,0,0,0,0,83,191,257,292,325,245,242,259,271,396,510,704,727,572,409,249,108,7,5847
772,2025-08-11,313-Huskur Road,0,0,0,0,0,0,17,57,98,91,82,91,119,91,98,95,128,131,199,212,102,71,42,0,1724
773,2025-08-11,314-Biocon Hebbagodi,0,0,0,0,0,0,11,41,77,105,55,93,68,81,80,97,101,137,173,139,65,46,24,0,1393
774,2025-08-11,315-Delta Electronics Bommasandra,0,0,0,0,0,0,89,226,354,391,462,381,364,361,412,461,523,723,734,577,371,183,55,0,6667
775,2025-08-12,11-Baiyappanahalli,0,0,0,0,18,109,267,841,2299,3091,1610,769,516,498,365,497,628,948,1127,948,485,252,145,9,15422
776,2025-08-12,12-SV Road,0,0,0,0,23,68,124,344,810,914,597,416,400,388,354,611,1013,1425,1296,1140,503,216,130,25,10797
777,2025-08-12,13-Indiranagar,0,0,0,0,5,44,201,650,1421,2188,1580,885,755,889,960,1238,1724,2413,3708,3347,1731,909,504,94,25246
778,2025-08-12,14-Halasuru,0,0,0,0,1,64,198,536,1149,1700,1032,594,459,409,458,385,520,587,770,756,565,267,123,19,10592
779,2025-08-12,15-Trinity,0,0,0,0,0,21,58,160,326,394,333,329,327,480,492,632,976,1856,4061,3232,1254,487,208,33,15659
780,2025-08-12,16-MG Road,0,0,0,0,3,14,65,147,394,497,669,777,815,862,1140,1370,1784,2453,3962,3274,1935,962,705,151,21979
781,2025-08-12,17-Cubbon Park,0,0,0,0,4,16,83,216,511,566,502,443,612,672,700,782,1280,2408,3433,2422,993,447,276,22,16388
782,2025-08-12,18-Vidhana Soudha,0,0,0,0,0,10,33,98,257,298,450,461,598,942,902,934,994,2481,2734,1870,762,317,76,37,14254
783,2025-08-12,19-Sir.M. Visveshwaraya,0,0,0,0,0,19,43,145,235,364,452,720,1134,1048,1111,1126,1382,2205,2420,1363,800,324,116,10,15017
784,2025-08-12,110-Kempegowda,0,0,0,0,248,1165,1445,1761,2289,2423,1941,1623,1741,1854,1582,1465,1817,2233,2472,2553,2007,1426,791,158,32994
785,2025-08-12,111-Bangalore City Station,0,0,0,0,78,370,891,1152,1442,1646,1251,641,591,573,373,325,401,655,573,455,507,555,155,50,12684
786,2025-08-12,112-Magadi Road,0,0,0,0,7,59,176,521,1170,1676,1232,479,391,320,352,255,265,321,370,345,242,135,90,11,8417
787,2025-08-12,113-Hosahalli,0,0,0,0,5,67,226,778,1862,2442,1627,777,500,450,330,389,304,430,489,417,259,175,72,22,11621
788,2025-08-12,114-Vijayanagar,0,0,0,0,9,77,282,841,2061,2856,1656,770,577,508,474,408,387,440,525,440,373,217,150,24,13075
789,2025-08-12,115-Attiguppe,0,0,0,0,4,65,205,678,1749,2064,1352,581,368,362,320,287,301,297,317,312,228,143,75,20,9728
790,2025-08-12,116-Deepanjali Nagar,0,0,0,0,32,88,144,326,681,826,507,275,231,203,172,113,181,163,237,220,166,131,79,9,4784
791,2025-08-12,117-Mysuru Road,0,0,0,0,5,23,150,577,1449,1665,879,352,243,305,250,294,352,317,255,245,159,92,73,6,7691
792,2025-08-12,118-Nayandahalli,0,0,0,0,0,17,45,135,273,267,179,105,123,89,122,103,103,146,148,147,99,63,57,6,2227
793,2025-08-12,119-Rajarajeshwari Nagar,0,0,0,0,0,36,142,466,1012,1178,684,390,287,309,272,211,229,297,263,205,217,139,61,3,6401
794,2025-08-12,120-Jnanabharathi,0,0,0,0,0,24,139,360,865,962,582,323,258,197,166,153,175,188,204,135,108,57,25,0,4921
795,2025-08-12,121-Pattangere,0,0,0,0,0,35,110,285,663,837,394,256,283,392,338,412,874,997,623,272,158,98,44,5,7076
796,2025-08-12,122-Kengeri Bus Terminal,0,0,0,0,15,55,183,610,939,1108,622,500,381,401,299,318,352,369,293,267,214,120,81,10,7137
797,2025-08-12,123-Kengeri,0,0,0,0,2,28,123,469,1118,1059,632,377,277,187,199,192,205,223,391,304,194,107,72,5,6164
798,2025-08-12,124-Challaghatta,0,0,0,0,6,28,134,309,632,674,359,333,264,288,307,357,583,430,581,363,158,84,49,1,5940
799,2025-08-12,125-Benniganahalli,1,0,0,0,41,209,588,1337,3219,4090,3216,2013,1464,1286,950,1070,1220,1541,1874,1770,1069,664,372,37,28031
800,2025-08-12,126-Krishnarajapura,0,0,0,0,12,238,342,875,2262,2838,2071,1419,767,688,760,891,1401,1756,1483,1253,1072,670,356,20,21174
801,2025-08-12,127-Singayyanapalya,0,0,0,0,1,31,86,235,723,940,653,362,254,296,317,366,635,736,895,834,545,321,291,24,8545
802,2025-08-12,128-Garudacharpalya,1,0,0,0,3,28,141,266,521,551,428,265,261,248,270,400,759,1264,1580,1037,559,301,130,17,9030
803,2025-08-12,129-Hoodi,0,0,0,0,6,46,110,341,735,903,678,366,274,246,259,259,413,563,846,778,454,276,141,4,7698
804,2025-08-12,130-Seetharampalya,1,0,0,0,0,29,82,200,505,657,439,273,227,320,443,630,1280,1713,1759,1343,623,455,267,7,11253
805,2025-08-12,131-Kundalahalli,0,0,0,0,0,15,47,131,301,307,273,282,234,344,486,897,1473,1781,1699,1191,628,393,132,8,10622
806,2025-08-12,132-Nallur Halli,0,0,0,0,0,15,52,170,321,398,303,273,255,405,455,650,1370,1446,1731,1492,723,449,132,11,10651
807,2025-08-12,133-Sri Sathya Sai Hospital,2,0,0,0,1,12,50,52,130,165,236,388,432,495,466,841,1725,1988,2473,1625,1002,408,139,25,12655
808,2025-08-12,134-Pattandur Agrahara,5,0,0,0,1,21,69,140,213,278,318,303,486,567,775,1075,1885,2437,2677,2198,1150,704,365,31,15698
809,2025-08-12,135-Kadugodi Tree Park,2,0,0,0,5,54,187,515,1902,2461,2049,1180,583,630,510,319,452,571,683,687,479,340,165,0,13774
810,2025-08-12,136-Hopefarm Channasandra,0,0,0,0,1,5,37,117,458,722,368,191,116,117,82,82,95,215,247,186,112,56,19,0,3226
811,2025-08-12,137-Whitefield (Kadugodi),0,0,0,0,9,74,328,797,1615,2038,1130,765,387,384,330,252,272,362,396,389,202,183,74,0,9987
812,2025-08-12,21-Nagasandra,0,0,0,0,4,52,215,741,1800,1769,868,514,364,354,352,348,687,660,634,440,307,211,92,1,10413
813,2025-08-12,22-Dasarahalli,0,0,0,0,1,104,273,906,1983,1886,1116,694,533,478,342,363,447,526,554,533,341,218,85,9,11392
814,2025-08-12,23-Jalahalli,0,0,0,0,0,57,201,489,975,948,617,510,331,364,331,310,344,483,736,536,291,153,98,9,7783
815,2025-08-12,24-Peenya Industry,0,0,0,0,0,5,52,179,322,357,201,123,84,92,112,64,127,276,372,201,55,36,13,3,2674
816,2025-08-12,25-Peenya,0,0,0,0,0,21,75,300,634,709,387,188,144,144,122,112,150,386,460,345,105,74,26,5,4387
817,2025-08-12,26-Yeshwanthpur Industry,0,0,0,0,5,99,204,425,668,799,550,403,305,302,404,355,394,585,962,829,466,200,110,17,8082
818,2025-08-12,27-Yeshwanthpur,0,0,0,0,233,357,501,1214,1533,1268,1190,659,617,594,457,541,365,481,641,811,1105,338,150,29,13084
819,2025-08-12,28-Sandal Soap Factory,0,0,0,0,1,49,92,314,670,695,488,381,431,502,601,568,717,1110,1549,1358,779,436,342,39,11122
820,2025-08-12,29-Mahalakshmi,0,0,0,0,0,58,165,497,1173,1404,828,500,459,513,477,356,309,556,746,607,335,220,86,10,9299
821,2025-08-12,210-Rajajinagar,0,0,0,0,7,61,180,644,1460,1731,995,673,540,619,612,530,518,666,879,790,478,259,104,20,11766
822,2025-08-12,211-Kuvempu Road,0,0,0,0,4,25,91,386,890,1211,628,378,253,275,270,193,191,242,276,321,196,111,53,10,6004
823,2025-08-12,212-Srirampura,0,0,0,0,1,27,106,368,897,1092,680,355,264,303,253,263,275,277,380,400,253,117,54,16,6381
824,2025-08-12,213-Mantri Square Sampige Road,0,0,0,0,7,42,128,435,1019,1217,850,686,839,1034,866,841,1033,1386,1887,1707,1182,790,376,21,16346
825,2025-08-12,215-Chickpete,0,0,0,0,0,17,62,144,288,401,282,376,526,883,1100,1205,1138,1257,1288,1513,1393,669,160,3,12705
826,2025-08-12,216-KR Market,0,0,0,0,7,76,177,261,501,546,384,431,518,601,684,727,1007,859,929,939,642,349,138,29,9805
827,2025-08-12,217-National College,0,0,0,0,0,23,106,454,977,1210,935,740,976,830,864,837,1284,884,1171,975,627,351,134,22,13400
828,2025-08-12,218-Lalbagh,0,0,0,0,4,16,42,128,339,331,250,262,352,397,625,689,852,1146,1429,1261,407,162,88,7,8787
829,2025-08-12,219-South End Circle,0,0,0,0,3,23,69,189,425,459,354,427,407,957,775,629,675,788,1251,1143,624,228,90,10,9526
830,2025-08-12,220-Jayanagar,0,0,0,0,3,43,88,318,730,849,724,742,687,739,1583,805,1035,1193,1567,1430,994,578,219,23,14350
831,2025-08-12,221-RV Road,0,0,0,0,1,26,94,306,781,881,658,468,557,545,660,504,605,800,1140,994,675,349,187,30,10261
832,2025-08-12,222-Banashankarl,0,0,0,0,5,55,178,489,1102,1290,939,633,582,758,610,594,790,864,1006,937,625,334,155,19,11965
833,2025-08-12,223-JP Nagar,0,0,0,0,2,70,131,498,1367,1821,955,617,462,422,413,394,533,661,947,666,450,276,164,16,10865
834,2025-08-12,224-Puttenahalli,0,0,0,0,0,58,169,689,1724,2037,1029,577,403,416,553,367,341,413,600,571,290,205,101,9,10552
835,2025-08-12,225-Konanakunte Cross,0,0,0,0,0,64,199,686,1586,1754,1080,738,502,538,573,488,693,662,678,624,448,316,304,25,11958
836,2025-08-12,226-Doddakallasandra,0,0,0,0,1,22,105,446,940,1080,537,311,211,229,199,178,173,207,333,252,169,79,37,2,5511
837,2025-08-12,227-Vajarahalli,0,0,0,0,0,30,77,434,958,879,489,328,260,220,236,306,259,245,356,204,185,108,37,5,5616
838,2025-08-12,228-Thalghattapura,0,0,0,0,3,24,49,254,568,536,259,206,160,106,113,103,104,102,151,157,79,33,23,0,3030
839,2025-08-12,229-Silk Institute,0,0,0,0,4,54,139,403,917,928,594,558,449,320,346,328,365,543,412,334,207,97,29,0,7027
840,2025-08-12,230-Manjunatha Nagar,0,0,0,0,1,12,44,126,228,189,95,66,48,44,40,41,47,58,56,47,56,36,12,2,1248
841,2025-08-12,231-Chikkabidarakallu,0,0,0,0,6,30,123,388,799,810,431,278,172,133,106,121,110,137,172,140,74,68,28,0,4126
842,2025-08-12,232-Madavara,0,0,0,0,5,59,167,522,1090,1060,539,354,316,257,234,251,272,327,456,388,179,103,75,0,6654
843,2025-08-12,31-Ragigudda,0,0,0,0,0,0,15,58,162,158,143,185,266,238,265,225,300,238,355,274,296,160,72,2,3412
844,2025-08-12,32-Jayadeva Hospital,0,0,0,0,0,0,15,85,228,243,234,245,238,260,298,348,443,560,764,677,324,192,83,15,5252
845,2025-08-12,33-BTM Layout,0,0,0,0,0,0,16,121,381,400,271,206,182,215,166,151,177,246,293,263,221,154,86,13,3562
846,2025-08-12,34-Central Silk Board,1,0,0,0,0,0,11,119,297,336,250,222,191,191,237,260,397,520,733,593,428,236,119,12,5153
847,2025-08-12,35-Bommanahalli,0,0,0,0,0,0,28,161,346,387,306,237,192,171,150,213,274,278,475,413,273,207,74,5,4190
848,2025-08-12,36-Hongasandra,0,0,0,0,0,0,12,78,178,165,125,106,133,142,107,230,285,286,460,328,198,136,38,0,3007
849,2025-08-12,37-Kudlu Gate,0,0,0,0,0,0,31,129,301,290,201,191,162,187,127,166,248,261,493,473,249,151,75,5,3740
850,2025-08-12,38-Singasandra,0,0,0,0,0,0,7,62,150,128,93,111,84,69,73,69,66,75,135,98,56,35,23,0,1334
851,2025-08-12,39-Hosa Road,0,0,0,0,0,1,32,168,435,393,266,219,187,155,130,166,206,228,225,186,154,106,25,1,3283
852,2025-08-12,310-Beratena Agrahara,0,0,0,0,0,0,3,23,55,44,34,34,24,15,34,36,47,59,95,100,44,9,8,1,665
853,2025-08-12,311-Electronic City,0,0,0,0,0,0,43,69,198,219,158,177,176,237,152,239,364,324,317,290,198,118,52,2,3333
854,2025-08-12,312-Infosys Foundation Konappana Agrahara,0,0,0,0,0,4,67,186,359,366,295,271,297,306,349,498,586,771,911,634,356,277,80,5,6618
855,2025-08-12,313-Huskur Road,0,0,0,0,0,0,17,74,165,138,108,106,86,121,95,95,166,221,247,172,68,50,28,0,1957
856,2025-08-12,314-Biocon Hebbagodi,0,0,0,0,0,0,18,43,114,108,71,109,78,97,62,93,87,146,158,109,56,44,19,0,1412
857,2025-08-12,315-Delta Electronics Bommasandra,0,0,0,0,0,0,80,259,436,501,417,431,388,339,336,376,472,515,766,587,301,165,56,0,6425
858,2025-08-13,11-Baiyappanahalli,0,0,0,0,16,94,273,787,2157,3073,1725,775,569,511,403,503,663,1055,1117,1118,580,367,131,10,15927
859,2025-08-13,12-SV Road,0,0,0,0,4,39,111,373,808,894,636,396,388,377,386,588,1145,1367,1324,1194,728,281,120,35,11194
860,2025-08-13,13-Indiranagar,0,0,0,0,8,58,207,661,1436,2200,1519,832,799,862,1063,1319,1927,2539,3519,3568,2280,1159,549,85,26590
861,2025-08-13,14-Halasuru,0,0,0,0,0,51,182,537,1150,1688,1040,536,381,360,447,419,491,691,732,738,532,257,143,15,10390
862,2025-08-13,15-Trinity,0,0,0,0,1,9,59,137,336,394,382,284,367,426,513,619,1036,2089,3859,3539,1428,577,264,36,16355
863,2025-08-13,16-MG Road,0,0,0,0,0,16,69,149,373,512,708,641,825,870,938,1482,2195,2571,3663,3721,2060,1144,810,194,22941
864,2025-08-13,17-Cubbon Park,0,0,0,0,4,33,76,212,521,537,546,458,610,682,669,779,1195,2482,3331,2703,1157,438,284,37,16754
865,2025-08-13,18-Vidhana Soudha,0,0,0,0,2,5,46,104,230,286,452,435,613,966,854,944,1201,2774,2733,2059,981,392,142,21,15240
866,2025-08-13,19-Sir.M. Visveshwaraya,0,0,0,0,0,5,42,112,249,297,473,802,1197,1052,1077,1194,1443,2268,2555,1450,860,348,103,11,15538
867,2025-08-13,110-Kempegowda,0,0,0,0,215,651,1258,1483,2055,2274,1829,1628,1639,1701,1652,1460,1669,2326,2488,2656,2165,1702,945,179,31975
868,2025-08-13,111-Bangalore City Station,0,0,0,0,79,177,718,865,1220,1854,939,827,432,601,347,348,402,720,618,546,497,540,232,42,12004
869,2025-08-13,112-Magadi Road,0,0,0,0,9,69,170,484,1134,1669,1327,555,367,318,360,248,245,322,380,354,216,174,71,12,8484
870,2025-08-13,113-Hosahalli,0,0,0,0,14,66,224,766,1861,2401,1712,746,531,455,388,324,364,421,496,362,314,180,88,15,11728
871,2025-08-13,114-Vijayanagar,0,0,0,0,5,85,253,800,2033,2925,1718,846,622,497,454,392,440,536,471,488,410,247,176,21,13419
872,2025-08-13,115-Attiguppe,0,0,0,0,3,70,227,650,1696,2187,1354,538,413,341,291,316,325,309,330,347,282,148,102,7,9936
873,2025-08-13,116-Deepanjali Nagar,0,0,0,0,13,62,109,321,633,843,536,333,257,196,192,166,154,183,184,206,219,147,67,12,4833
874,2025-08-13,117-Mysuru Road,0,0,0,0,7,33,135,507,1451,1711,996,431,301,408,294,224,248,349,279,296,201,127,75,12,8085
875,2025-08-13,118-Nayandahalli,0,0,0,0,0,17,41,140,257,259,225,120,129,119,103,78,158,148,123,162,102,70,40,9,2300
876,2025-08-13,119-Rajarajeshwari Nagar,0,0,0,0,0,43,152,444,982,1177,772,364,347,279,324,223,304,375,297,281,196,139,100,14,6813
877,2025-08-13,120-Jnanabharathi,0,0,0,0,0,25,118,336,876,990,618,365,238,227,230,192,178,212,192,150,99,69,41,3,5159
878,2025-08-13,121-Pattangere,0,0,0,0,2,36,99,278,702,832,377,230,402,575,440,538,998,723,595,306,144,102,51,3,7433
879,2025-08-13,122-Kengeri Bus Terminal,0,0,0,0,13,50,177,588,1017,1076,642,508,389,403,305,287,328,436,335,312,243,174,81,7,7371
880,2025-08-13,123-Kengeri,0,0,0,0,3,26,96,450,1030,1048,604,409,274,190,148,149,262,248,410,302,183,116,60,1,6009
881,2025-08-13,124-Challaghatta,0,0,0,0,8,31,106,257,649,685,354,312,297,362,332,407,550,618,694,425,181,99,51,1,6419
882,2025-08-13,125-Benniganahalli,0,0,0,0,29,188,497,1374,3195,4114,3207,2032,1532,1144,1073,1066,1271,1779,1863,1859,1683,902,503,70,29381
883,2025-08-13,126-Krishnarajapura,0,0,0,0,10,145,305,1101,2052,2891,1976,1063,949,778,941,1032,1399,1810,1478,1689,1294,1001,512,41,22467
884,2025-08-13,127-Singayyanapalya,1,0,0,0,8,25,96,249,709,937,623,329,250,281,309,353,646,813,959,923,612,429,264,27,8843
885,2025-08-13,128-Garudacharpalya,0,0,0,0,3,40,113,271,529,609,401,269,180,234,387,502,746,1438,1655,1085,599,358,152,11,9582
886,2025-08-13,129-Hoodi,0,0,0,0,0,55,114,308,737,881,696,339,240,276,246,287,420,669,940,790,515,358,142,4,8017
887,2025-08-13,130-Seetharampalya,0,0,0,0,0,35,98,223,490,618,460,248,232,320,467,645,1291,1751,1663,1376,873,567,309,4,11670
888,2025-08-13,131-Kundalahalli,0,0,0,0,0,26,68,155,254,364,326,175,214,343,520,826,1676,1820,1674,1391,804,549,171,11,11367
889,2025-08-13,132-Nallur Halli,0,0,0,0,0,20,62,161,325,394,336,230,264,381,490,737,1416,1611,1760,1494,888,518,149,16,11252
890,2025-08-13,133-Sri Sathya Sai Hospital,2,0,0,0,1,19,45,61,130,145,261,331,425,509,515,873,1708,2088,2321,1727,1014,414,130,26,12745
891,2025-08-13,134-Pattandur Agrahara,5,0,0,0,0,26,65,108,244,245,302,325,480,647,735,1255,2010,2579,2692,2506,1316,783,374,41,16738
892,2025-08-13,135-Kadugodi Tree Park,2,0,0,0,11,56,180,477,1723,2504,2155,1186,598,720,555,421,536,591,738,704,621,445,180,5,14408
893,2025-08-13,136-Hopefarm Channasandra,0,0,0,0,2,9,32,128,416,700,369,170,120,113,87,74,153,155,185,199,122,58,18,3,3113
894,2025-08-13,137-Whitefield (Kadugodi),0,0,0,0,4,71,279,777,1692,1833,1167,770,440,390,404,269,335,379,366,388,268,213,76,0,10121
895,2025-08-13,21-Nagasandra,0,0,0,0,5,38,224,763,1799,1940,1033,605,517,426,389,437,733,665,664,773,519,285,123,0,11938
896,2025-08-13,22-Dasarahalli,0,0,0,0,0,109,257,863,1896,2120,1227,786,635,543,433,441,420,644,566,558,442,290,90,5,12325
897,2025-08-13,23-Jalahalli,0,0,0,0,0,76,146,501,955,1065,730,500,478,403,383,397,351,498,741,631,391,220,93,9,8568
898,2025-08-13,24-Peenya Industry,0,0,0,0,1,8,47,186,341,348,227,131,108,83,113,91,109,311,344,212,85,52,22,2,2821
899,2025-08-13,25-Peenya,0,0,0,0,0,29,62,258,617,716,461,221,164,138,147,120,169,372,489,323,161,85,43,6,4581
900,2025-08-13,26-Yeshwanthpur Industry,0,0,0,0,4,71,130,325,567,629,415,295,318,279,329,292,350,567,965,812,417,216,140,12,7133
901,2025-08-13,27-Yeshwanthpur,0,0,0,0,134,687,448,1438,1146,1038,908,409,312,763,317,313,246,651,649,886,1018,422,288,31,12104
902,2025-08-13,28-Sandal Soap Factory,0,0,0,0,0,41,98,302,654,692,533,421,412,464,559,535,691,1114,1575,1442,776,540,361,38,11248
903,2025-08-13,29-Mahalakshmi,0,0,0,0,1,57,156,496,1180,1459,915,507,472,561,497,305,273,512,656,558,303,189,83,10,9190
904,2025-08-13,210-Rajajinagar,0,0,0,0,5,51,193,611,1451,1760,1052,750,618,631,585,513,550,708,866,886,484,296,152,21,12183
905,2025-08-13,211-Kuvempu Road,0,0,0,0,3,30,117,369,912,1151,693,350,272,233,270,247,225,288,293,311,204,126,85,11,6190
906,2025-08-13,212-Srirampura,0,0,0,0,2,35,95,399,866,1077,714,413,290,328,280,275,239,328,489,387,250,168,41,9,6685
907,2025-08-13,213-Mantri Square Sampige Road,0,0,0,0,3,32,104,390,1043,1267,845,794,766,961,862,883,1088,1483,1892,1988,1311,770,391,46,16919
908,2025-08-13,215-Chickpete,0,0,0,0,0,8,43,149,285,427,243,330,544,810,1081,1166,1285,1239,1521,1516,1405,649,141,8,12850
909,2025-08-13,216-KR Market,0,0,0,0,0,62,135,224,477,526,416,438,567,610,642,754,1043,974,1022,966,763,393,143,26,10181
910,2025-08-13,217-National College,0,0,0,0,2,14,120,427,906,1121,891,644,826,953,1003,870,1445,1131,1140,1110,594,317,124,18,13656
911,2025-08-13,218-Lalbagh,0,0,0,0,0,10,60,137,290,372,267,252,329,444,659,715,800,1098,1356,1233,436,224,74,12,8768
912,2025-08-13,219-South End Circle,0,0,0,0,3,26,57,181,399,471,366,305,324,818,924,593,674,774,1383,1086,626,272,140,12,9434
913,2025-08-13,220-Jayanagar,0,0,0,0,11,18,82,298,739,846,752,499,599,763,1666,900,1086,1212,1767,1524,947,615,247,20,14591
914,2025-08-13,221-RV Road,0,0,0,0,2,23,106,322,724,856,613,480,496,461,616,570,639,756,1234,1020,637,406,249,30,10240
915,2025-08-13,222-Banashankarl,0,0,0,0,2,50,169,445,1124,1435,912,625,627,708,652,572,714,862,1028,998,544,397,176,41,12081
916,2025-08-13,223-JP Nagar,0,0,0,0,7,56,139,493,1405,1814,965,560,455,495,442,424,520,705,924,919,541,332,192,25,11413
917,2025-08-13,224-Puttenahalli,0,0,0,0,2,63,156,679,1685,2034,1084,590,394,439,555,381,367,411,627,623,332,222,111,6,10761
918,2025-08-13,225-Konanakunte Cross,0,0,0,0,6,58,246,674,1584,1750,1170,726,564,544,604,511,676,656,778,748,545,413,312,18,12583
919,2025-08-13,226-Doddakallasandra,0,0,0,0,3,24,114,438,916,1086,546,298,250,192,163,199,159,228,373,310,157,87,60,6,5609
920,2025-08-13,227-Vajarahalli,0,0,0,0,6,22,108,426,880,953,540,325,257,270,229,343,302,271,348,232,135,134,73,4,5858
921,2025-08-13,228-Thalghattapura,0,0,0,0,6,22,61,224,547,548,288,176,114,129,239,136,141,152,165,130,73,54,51,0,3256
922,2025-08-13,229-Silk Institute,0,0,0,0,6,37,131,393,838,990,608,412,313,301,582,378,464,603,529,350,191,116,39,0,7281
