trip_id,timestamp,route_id,city,route_type,origin_station,dest_station,boarding_count,alighting_count,passenger_count,occupancy_rate,delay_minutes,actual_travel_min,scheduled_travel_min,service_status,cancellation_flag,fare_type,weather_condition,temperature_c,route_length_km,headway_min,vehicle_capacity,operates_night,is_electric,is_peak_hour,is_weekend,is_holiday,is_school_hours,is_night_service,anomaly_flag,anomaly_type,hour,day_of_week,month,year,day_of_year,quarter,week_of_year,season,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,board_6h_mean,board_6h_std,board_6h_max,occ_6h_mean,delay_6h_mean,board_24h_mean,board_24h_std,board_24h_max,occ_24h_mean,delay_24h_mean,board_7d_mean,board_7d_std,board_7d_max,occ_7d_mean,delay_7d_mean,board_lag_1,occ_lag_1,board_lag_24,occ_lag_24,board_lag_168,occ_lag_168,flow_imbalance,board_roc_1h,board_roc_24h,board_acc,occ_volatility,delay_cumsum_4h,route_popularity,efficiency_pax_km,reliability_score,weather_adj_demand,is_crowded,is_overcrowded,rush_intensity,transfer_prob,on_time_flag,consistency_score,board_zscore,is_board_anomaly,city_hour_mean_board,seasonal_deviation
TRIP_RT_NEW_002_0000000,2020-01-01 00:00:00,RT_NEW_002,New_York,rail,STN_NEW_0068,STN_NEW_0172,0,0,0,0.0,36,110.0,91.4,on_time,0,group,snow,1.29,45.7,49,600,0,1,0,0,1,0,1,1,cascading_delay,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,,,,,,,0,,,,0.0,36.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.5,1,1.0,0.0,0,0.1,-0.1
TRIP_RT_LON_008_0000000,2020-01-01 00:00:00,RT_LON_008,London,metro,STN_LON_0089,STN_LON_0087,0,0,0,0.0,0,86.8,86.0,on_time,0,standard,cloudy,5.06,43.0,5,800,1,0,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.6,1,1.0,0.0,0,0.0,0.0
TRIP_RT_LON_002_0000000,2020-01-01 00:00:00,RT_LON_002,London,metro,STN_LON_0115,STN_LON_0215,0,0,0,0.0,0,43.4,41.2,on_time,0,tourist_pass,clear,5.28,20.6,6,800,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.6,1,1.0,0.0,0,0.0,0.0
TRIP_RT_TOK_012_0000000,2020-01-01 00:00:00,RT_TOK_012,Tokyo,bus,STN_TOK_0258,STN_TOK_0044,0,0,0,0.0,0,117.3,119.0,diverted,0,child,clear,4.61,59.5,16,80,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.3,0,0.0,0.0,0,0.3,-0.3
TRIP_RT_NEW_008_0000000,2020-01-01 00:00:00,RT_NEW_008,New_York,bus,STN_NEW_0018,STN_NEW_0127,0,0,0,0.0,0,109.7,110.4,minor_delay,0,concession,clear,5.52,55.2,12,80,0,0,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.3,0,0.0,0.0,0,0.1,-0.1
TRIP_RT_TOK_001_0000000,2020-01-01 00:00:00,RT_TOK_001,Tokyo,bus,STN_TOK_0137,STN_TOK_0192,0,0,0,0.0,0,116.5,114.2,on_time,0,child,cloudy,1.52,57.1,19,80,1,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.3,1,1.0,0.0,0,0.3,-0.3
TRIP_RT_PAR_003_0000000,2020-01-01 00:00:00,RT_PAR_003,Paris,metro,STN_PAR_0085,STN_PAR_0266,0,0,0,0.0,0,77.7,79.4,on_time,0,standard,cloudy,2.81,39.7,6,800,0,0,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.6,1,1.0,0.0,0,0.0,0.0
TRIP_RT_LON_001_0000000,2020-01-01 00:00:00,RT_LON_001,London,bus,STN_LON_0037,STN_LON_0211,0,0,0,0.0,0,105.1,102.2,on_time,0,child,clear,8.7,51.1,15,80,1,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.3,1,1.0,0.0,0,0.0,0.0
TRIP_RT_PAR_002_0000000,2020-01-01 00:00:00,RT_PAR_002,Paris,rail,STN_PAR_0127,STN_PAR_0054,0,0,0,0.0,2,106.7,111.6,minor_delay,0,standard,cloudy,3.55,55.8,51,600,0,1,0,0,1,0,1,1,demand_spike,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,,,,0,,,,0.0,2.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0
TRIP_RT_PAR_006_0000000,2020-01-01 00:00:00,RT_PAR_006,Paris,bus,STN_PAR_0262,STN_PAR_0271,0,0,0,0.0,0,35.9,35.4,minor_delay,0,standard,light_rain,4.15,17.7,6,80,0,0,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.3,0,0.0,0.0,0,0.0,0.0
TRIP_RT_BER_001_0000000,2020-01-01 00:00:00,RT_BER_001,Berlin,metro,STN_BER_0103,STN_BER_0114,0,0,0,0.0,0,47.3,47.6,cancelled,1,standard,cloudy,7.63,23.8,9,800,0,0,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.6,0,0.0,0.0,0,0.0,0.0
TRIP_RT_PAR_015_0000000,2020-01-01 00:00:00,RT_PAR_015,Paris,bus,STN_PAR_0176,STN_PAR_0128,0,0,0,0.0,0,118.6,119.4,on_time,0,standard,cloudy,12.68,59.7,14,80,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.3,1,1.0,0.0,0,0.0,0.0
TRIP_RT_SIN_000_0000000,2020-01-01 00:00:00,RT_SIN_000,Singapore,metro,STN_SIN_0035,STN_SIN_0083,0,0,0,0.0,0,96.2,96.4,on_time,0,standard,light_rain,8.32,48.2,5,800,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.6,1,1.0,0.0,0,0.0,0.0
TRIP_RT_TOK_004_0000000,2020-01-01 00:00:00,RT_TOK_004,Tokyo,metro,STN_TOK_0096,STN_TOK_0107,0,0,0,0.0,0,37.8,36.8,on_time,0,standard,cloudy,10.24,18.4,5,800,1,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.6,1,1.0,0.0,0,0.3,-0.3
TRIP_RT_TOK_007_0000000,2020-01-01 00:00:00,RT_TOK_007,Tokyo,metro,STN_TOK_0090,STN_TOK_0082,0,0,0,0.0,0,60.8,63.2,on_time,0,tourist_pass,light_rain,7.42,31.6,4,800,1,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.6,1,1.0,0.0,0,0.3,-0.3
TRIP_RT_TOK_011_0000000,2020-01-01 00:00:00,RT_TOK_011,Tokyo,rail,STN_TOK_0131,STN_TOK_0092,0,0,0,0.0,0,83.1,84.0,minor_delay,0,concession,clear,7.84,42.0,34,600,0,0,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.5,0,0.0,0.0,0,0.3,-0.3
TRIP_RT_LON_009_0000000,2020-01-01 00:00:00,RT_LON_009,London,rail,STN_LON_0036,STN_LON_0163,0,0,0,0.0,0,27.0,28.0,on_time,0,standard,clear,6.47,14.0,20,600,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.5,1,1.0,0.0,0,0.0,0.0
TRIP_RT_LON_010_0000000,2020-01-01 00:00:00,RT_LON_010,London,rail,STN_LON_0038,STN_LON_0085,0,0,0,0.0,0,82.4,83.6,on_time,0,concession,clear,1.44,41.8,20,600,0,0,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.5,1,1.0,0.0,0,0.0,0.0
TRIP_RT_SIN_004_0000000,2020-01-01 00:00:00,RT_SIN_004,Singapore,metro,STN_SIN_0006,STN_SIN_0064,0,0,0,0.0,0,69.4,69.0,on_time,0,standard,clear,3.3,34.5,6,800,0,0,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.6,1,1.0,0.0,0,0.0,0.0
TRIP_RT_PAR_008_0000000,2020-01-01 00:00:00,RT_PAR_008,Paris,tram,STN_PAR_0178,STN_PAR_0215,0,0,0,0.0,0,83.7,85.6,on_time,0,child,fog,6.33,42.8,6,150,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.4,1,1.0,0.0,0,0.0,0.0
TRIP_RT_NEW_006_0000000,2020-01-01 00:00:00,RT_NEW_006,New_York,rail,STN_NEW_0082,STN_NEW_0102,0,0,0,0.0,0,59.6,59.8,major_delay,0,standard,clear,2.45,29.9,51,600,0,0,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.5,0,0.0,0.0,0,0.1,-0.1
TRIP_RT_BER_002_0000000,2020-01-01 00:00:00,RT_BER_002,Berlin,rail,STN_BER_0094,STN_BER_0127,0,0,0,0.0,0,24.9,25.4,on_time,0,tourist_pass,clear,2.86,12.7,48,600,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.5,1,1.0,0.0,0,0.0,0.0
TRIP_RT_BER_007_0000000,2020-01-01 00:00:00,RT_BER_007,Berlin,rail,STN_BER_0026,STN_BER_0165,0,0,0,0.0,0,26.3,26.4,major_delay,0,standard,clear,12.5,13.2,40,600,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0
TRIP_RT_NEW_001_0000000,2020-01-01 00:00:00,RT_NEW_001,New_York,bus,STN_NEW_0118,STN_NEW_0166,0,0,0,0.0,0,101.3,101.0,on_time,0,standard,clear,2.9,50.5,17,80,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.3,1,1.0,0.0,0,0.1,-0.1
TRIP_RT_TOK_006_0000000,2020-01-01 00:00:00,RT_TOK_006,Tokyo,metro,STN_TOK_0188,STN_TOK_0001,1,1,0,0.0,0,58.4,59.8,major_delay,0,standard,light_rain,4.26,29.9,4,800,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.5,0.033,0.9672,0.85,0,0,0.0,0.6,0,0.0,0.0,0,0.3,0.7
TRIP_RT_BER_009_0000000,2020-01-01 00:00:00,RT_BER_009,Berlin,metro,STN_BER_0118,STN_BER_0070,0,0,0,0.0,0,93.4,98.8,on_time,0,concession,cloudy,5.43,49.4,6,800,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.6,1,1.0,0.0,0,0.0,0.0
TRIP_RT_TOK_002_0000000,2020-01-01 00:00:00,RT_TOK_002,Tokyo,bus,STN_TOK_0042,STN_TOK_0038,0,0,0,0.0,2,113.4,111.4,on_time,0,child,clear,8.37,55.7,10,80,0,0,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,,,,0,,,,0.0,2.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.3,1,1.0,0.0,0,0.3,-0.3
TRIP_RT_BER_004_0000000,2020-01-01 00:00:00,RT_BER_004,Berlin,metro,STN_BER_0111,STN_BER_0178,0,0,0,0.0,0,8.7,10.6,on_time,0,monthly_pass,clear,5.96,5.3,7,800,0,1,0,0,1,0,1,0,none,0,2,1,2020,1,1,1,winter,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,0.0,0.0,0.0,0.0,0.9672,0.0,0,0,0.0,0.6,1,1.0,0.0,0,0.0,0.0
TRIP_RT_NEW_003_0000001,2020-01-01 01:00:00,RT_NEW_003,New_York,metro,STN_NEW_0145,STN_NEW_0138,1,1,0,0.0,0,110.8,110.2,on_time,0,concession,fog,4.01,55.1,8,800,0,1,0,0,1,0,1,0,none,1,2,1,2020,1,1,1,winter,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.5,0.7071067811865476,1.0,0.0,0.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,,,,,0,1.0,,,0.0,0.0,1.0,0.018,1.0,0.88,0,0,0.0,0.6,1,1.0,0.707,0,0.1,0.9
TRIP_RT_TOK_009_0000001,2020-01-01 01:00:00,RT_TOK_009,Tokyo,bus,STN_TOK_0045,STN_TOK_0214,1,1,0,0.0,0,95.6,98.0,on_time,0,standard,clear,7.85,49.0,14,80,0,1,0,0,1,0,1,0,none,1,2,1,2020,1,1,1,winter,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.5,0.7071067811865476,1.0,0.0,0.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,,,,,0,1.0,,,0.0,0.0,0.5,0.02,1.0,1.0,0,0,0.0,0.3,1,1.0,0.707,0,0.3,0.7
TRIP_RT_PAR_013_0000001,2020-01-01 01:00:00,RT_PAR_013,Paris,metro,STN_PAR_0103,STN_PAR_0132,0,0,0,0.0,0,80.7,79.6,minor_delay,0,standard,clear,6.87,39.8,2,800,0,1,0,0,1,0,1,0,none,1,2,1,2020,1,1,1,winter,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.6,0,0.5,0.0,0,0.0,0.0
TRIP_RT_BER_001_0000001,2020-01-01 01:00:00,RT_BER_001,Berlin,metro,STN_BER_0103,STN_BER_0114,0,0,0,0.0,14,52.7,47.6,minor_delay,0,standard,heavy_rain,5.12,23.8,9,800,0,0,0,0,1,0,1,0,none,1,2,1,2020,1,1,1,winter,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,,,0,0.0,,,0.0,14.0,0.0,0.0,0.7189,0.0,0,0,0.0,0.6,0,0.0,0.0,0,0.0,0.0
TRIP_RT_LON_005_0000001,2020-01-01 01:00:00,RT_LON_005,London,tram,STN_LON_0182,STN_LON_0081,0,0,0,0.0,0,10.4,12.6,minor_delay,0,standard,clear,3.99,6.3,11,150,0,0,0,0,1,0,1,0,none,1,2,1,2020,1,1,1,winter,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.4,0,0.5,0.0,0,0.0,0.0
TRIP_RT_LON_008_0000001,2020-01-01 01:00:00,RT_LON_008,London,metro,STN_LON_0089,STN_LON_0087,0,0,0,0.0,0,83.2,86.0,on_time,0,concession,cloudy,1.04,43.0,5,800,1,0,0,0,1,0,1,0,none,1,2,1,2020,1,1,1,winter,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.6,1,1.0,0.0,0,0.0,0.0
TRIP_RT_LON_001_0000001,2020-01-01 01:00:00,RT_LON_001,London,bus,STN_LON_0037,STN_LON_0211,0,0,0,0.0,0,99.8,102.2,on_time,0,concession,fog,4.08,51.1,15,80,1,1,0,0,1,0,1,0,none,1,2,1,2020,1,1,1,winter,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.3,1,1.0,0.0,0,0.0,0.0
TRIP_RT_PAR_012_0000001,2020-01-01 01:00:00,RT_PAR_012,Paris,rail,STN_PAR_0291,STN_PAR_0189,0,0,0,0.0,0,20.1,20.4,on_time,0,concession,cloudy,7.81,10.2,26,600,0,0,0,0,1,0,1,0,none,1,2,1,2020,1,1,1,winter,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.5,1,1.0,0.0,0,0.0,0.0
TRIP_RT_NEW_008_0000001,2020-01-01 01:00:00,RT_NEW_008,New_York,bus,STN_NEW_0018,STN_NEW_0127,0,0,0,0.0,0,108.4,110.4,minor_delay,0,standard,fog,2.59,55.2,12,80,0,0,0,0,1,0,1,0,none,1,2,1,2020,1,1,1,winter,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.3,0,0.0,0.0,0,0.1,-0.1
TRIP_RT_PAR_011_0000001,2020-01-01 01:00:00,RT_PAR_011,Paris,tram,STN_PAR_0213,STN_PAR_0229,0,0,0,0.0,0,74.8,72.2,on_time,0,standard,cloudy,4.13,36.1,5,150,0,1,0,0,1,0,1,0,none,1,2,1,2020,1,1,1,winter,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0172133561558346,0.9998518392091162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.4,1,1.0,0.0,0,0.0,0.0
