Date,Hour,Station,DelayMinutes
2022-01-11,1,Songshan Airport,3.6
2022-01-11,1,Xindian District Office,5.2
2022-01-11,3,Qizhang,4.3
2022-01-11,3,Xindian District Office,5.0
2022-01-11,5,Daqiaotou,3.4
2022-01-11,6,Dongmen,1.0
2022-01-11,6,Muzha,16.1
2022-01-11,6,Qizhang,4.1
2022-01-11,7,Taipei Main Station,11.5
2022-01-11,7,Banqiao,4.2
2022-01-11,7,Nanjing Fuxing,10.5
2022-01-11,7,Shilin,14.2
2022-01-11,7,Qizhang,1.9
2022-01-11,8,Banqiao,3.1
2022-01-11,8,Zhongshan,10.9
2022-01-11,8,Nangang,1.4
2022-01-11,8,Muzha,13.2
2022-01-11,8,Xindian District Office,8.0
2022-01-11,9,Nanjing Fuxing,9.8
2022-01-11,9,Beitou,2.6
2022-01-11,9,Tamsui,1.2
2022-01-11,9,Yuanshan,12.8
2022-01-11,9,Nangang Exhibition Center,4.7
2022-01-11,10,Nanjing Fuxing,5.0
2022-01-11,11,Zhongxiao Fuxing,3.8
2022-01-11,11,Nanjing Fuxing,1.6
2022-01-11,11,Dongmen,2.9
2022-01-11,11,Shilin,4.4
2022-01-11,11,Taipei Zoo,4.1
2022-01-11,12,Dongmen,1.4
2022-01-11,12,Beitou,1.8
2022-01-11,12,Wanlong,8.1
2022-01-11,12,Jingmei,9.4
2022-01-11,13,Gongguan,10.9
2022-01-11,13,Nangang Exhibition Center,16.3
2022-01-11,14,Zhongxiao Fuxing,1.2
2022-01-11,14,Banqiao,4.7
2022-01-11,14,Muzha,9.6
2022-01-11,14,Tamsui,4.6
2022-01-11,14,Yuanshan,7.1
2022-01-11,15,Ximen,2.8
2022-01-11,15,Gongguan,1.5
2022-01-11,15,Nangang,3.2
2022-01-11,15,Xindian,5.7
2022-01-11,15,Beitou,3.1
2022-01-11,15,Tamsui,5.2
2022-01-11,15,Taipei Zoo,12.4
2022-01-11,16,Dongmen,2.2
2022-01-11,16,Daqiaotou,15.3
2022-01-11,16,Jingmei,3.4
2022-01-11,17,Nanjing Fuxing,1.9
2022-01-11,17,Jiantan,5.0
2022-01-11,17,Zhishan,6.3
2022-01-11,17,Xindian District Office,8.5
2022-01-11,18,Zhongxiao Fuxing,14.8
2022-01-11,18,Taipei City Hall,8.7
2022-01-11,18,Shilin,7.7
2022-01-11,18,Songshan Airport,6.6
2022-01-11,18,Muzha,5.7
2022-01-11,19,Ximen,1.0
2022-01-11,19,Zhishan,6.4
2022-01-11,20,Banqiao,5.7
2022-01-11,20,Da'an,5.4
2022-01-11,20,Xiaobitan,4.1
2022-01-11,20,Zhishan,4.0
2022-01-11,20,Daqiaotou,8.6
2022-01-11,21,Taipei City Hall,5.0
2022-01-11,21,Muzha,6.5
2022-01-11,22,Zhongxiao Fuxing,1.9
2022-01-11,23,Banqiao,2.5
2022-01-11,23,Jiantan,1.5
2022-01-11,23,Beitou,15.9
2022-01-12,0,Taipei City Hall,6.2
2022-01-12,4,Qizhang,2.1
2022-01-12,4,Nangang Exhibition Center,0.7
2022-01-12,5,Taipei Zoo,4.8
2022-01-12,6,Yongning,2.1
2022-01-12,6,Taipei Zoo,18.4
2022-01-12,7,Zhongshan,26.1
2022-01-12,7,Zhishan,12.1
2022-01-12,7,Jingmei,12.1
2022-01-12,7,Qizhang,0.7
2022-01-12,8,Songshan Airport,15.9
2022-01-12,8,Xindian,2.3
2022-01-12,8,Tamsui,1.5
2022-01-12,8,Wanlong,15.7
2022-01-12,9,Ximen,11.1
2022-01-12,9,Guting,3.1
2022-01-12,9,Yongning,2.6
2022-01-12,9,Nangang Exhibition Center,12.8
2022-01-12,10,Taipei City Hall,8.7
2022-01-12,11,Gongguan,1.7
2022-01-12,11,Yuanshan,6.7
2022-01-12,11,Xindian District Office,5.6
2022-01-12,12,Taipei City Hall,8.0
2022-01-12,12,Muzha,0.5
2022-01-12,12,Xindian District Office,8.6
2022-01-12,12,Nangang Exhibition Center,8.2
2022-01-12,13,Muzha,11.0
2022-01-12,14,Guting,6.7
2022-01-12,14,Tamsui,12.4
2022-01-12,15,Shilin,6.3
2022-01-12,15,Zhishan,5.3
2022-01-12,15,Jingmei,11.8
2022-01-12,16,Taipei Main Station,4.8
2022-01-12,16,Taipei City Hall,6.7
2022-01-12,16,Songshan Airport,0.9
2022-01-12,16,Beitou,3.3
2022-01-12,17,Ximen,12.9
2022-01-12,17,Shilin,4.7
2022-01-12,17,Muzha,12.6
2022-01-12,17,Zhishan,6.6
2022-01-12,18,Zhongxiao Fuxing,6.6
2022-01-12,18,Yongning,6.5
2022-01-12,18,Xindian,7.8
2022-01-12,18,Tamsui,11.1
2022-01-12,18,Xiaobitan,15.1
2022-01-12,18,Daqiaotou,2.6
2022-01-12,18,Xindian District Office,10.6
2022-01-12,19,Da'an,5.2
2022-01-12,19,Yuanshan,5.0
2022-01-12,19,Jingmei,4.0
2022-01-12,21,Ximen,4.5
2022-01-12,21,Nanjing Fuxing,6.6
2022-01-12,21,Zhongshan,8.9
2022-01-12,21,Xindian,9.0
2022-01-12,21,Jingmei,6.2
2022-01-12,22,Zhishan,4.3
2022-01-12,23,Jingmei,3.9
2022-01-13,0,Jingmei,3.5
2022-01-13,1,Xiaobitan,2.9
2022-01-13,1,Taipei Zoo,0.7
2022-01-13,3,Guting,2.4
2022-01-13,4,Zhongxiao Fuxing,3.4
2022-01-13,4,Nangang Exhibition Center,4.3
2022-01-13,5,Ximen,1.6
2022-01-13,5,Nanjing Fuxing,1.0
2022-01-13,6,Zhongshan,2.3
2022-01-13,6,Taipei Zoo,5.6
2022-01-13,7,Guting,8.9
2022-01-13,7,Zhongshan,5.7
2022-01-13,7,Yongning,0.2
2022-01-13,7,Nangang,1.5
2022-01-13,7,Yuanshan,5.2
2022-01-13,7,Qizhang,5.3
2022-01-13,7,Xindian District Office,1.9
2022-01-13,7,Taipei Zoo,2.2
2022-01-13,8,Ximen,0.9
2022-01-13,8,Dongmen,2.0
2022-01-13,8,Shilin,8.7
2022-01-13,8,Xindian,7.6
2022-01-13,8,Muzha,8.4
2022-01-13,8,Beitou,11.2
2022-01-13,8,Zhishan,10.2
2022-01-13,8,Qizhang,1.7
2022-01-13,9,Nangang,11.7
2022-01-13,9,Zhishan,11.3
2022-01-13,9,Daqiaotou,4.2
2022-01-13,10,Guting,1.0
2022-01-13,10,Xindian,8.8
2022-01-13,10,Yuanshan,14.6
2022-01-13,11,Zhongxiao Fuxing,4.0
2022-01-13,11,Banqiao,13.3
2022-01-13,11,Daqiaotou,2.4
2022-01-13,12,Zhongshan,3.4
2022-01-13,12,Gongguan,7.5
2022-01-13,12,Xiaobitan,5.5
2022-01-13,13,Yuanshan,5.8
2022-01-13,13,Daqiaotou,0.8
2022-01-13,13,Xindian District Office,3.5
2022-01-13,14,Guting,8.6
2022-01-13,14,Qizhang,1.1
2022-01-13,15,Zhongxiao Fuxing,3.4
2022-01-13,15,Taipei City Hall,4.3
2022-01-13,16,Zhongshan,3.2
2022-01-13,16,Nangang,5.8
2022-01-13,16,Beitou,3.9
2022-01-13,16,Daqiaotou,3.2
2022-01-13,16,Nangang Exhibition Center,6.9
2022-01-13,17,Da'an,4.9
2022-01-13,17,Xindian,26.8
2022-01-13,17,Wanlong,14.0
2022-01-13,17,Xindian District Office,1.8
2022-01-13,18,Zhongxiao Fuxing,6.0
2022-01-13,18,Dongmen,20.3
2022-01-13,18,Nangang,11.9
2022-01-13,18,Jiantan,7.5
2022-01-13,18,Muzha,8.9
2022-01-13,18,Beitou,13.8
2022-01-13,18,Jingmei,7.8
2022-01-13,18,Taipei Zoo,10.2
2022-01-13,19,Nanjing Fuxing,2.9
2022-01-13,19,Nangang,7.0
2022-01-13,19,Songshan Airport,6.8
2022-01-13,19,Jiantan,11.4
2022-01-13,19,Xindian,6.2
2022-01-13,19,Taipei Zoo,7.4
2022-01-13,20,Taipei Main Station,3.5
2022-01-13,20,Zhongxiao Fuxing,5.2
2022-01-13,20,Nanjing Fuxing,9.6
2022-01-13,20,Dongmen,3.9
2022-01-13,21,Gongguan,4.3
2022-01-13,21,Yongning,3.4
2022-01-13,21,Muzha,2.0
2022-01-13,21,Tamsui,1.7
2022-01-13,21,Xiaobitan,5.3
2022-01-13,21,Yuanshan,5.7
2022-01-13,21,Qizhang,2.2
2022-01-13,22,Ximen,15.8
2022-01-13,22,Songshan Airport,5.4
2022-01-13,22,Beitou,5.3
2022-01-13,22,Xindian District Office,4.9
2022-01-13,23,Jiantan,1.9
2022-01-14,0,Wanlong,5.9
2022-01-14,1,Zhongxiao Fuxing,0.7
2022-01-14,1,Xindian,5.9
2022-01-14,3,Jiantan,2.6
2022-01-14,4,Shilin,2.7
2022-01-14,6,Wanlong,5.4
2022-01-14,6,Xindian District Office,4.7
2022-01-14,7,Nanjing Fuxing,8.1
2022-01-14,7,Zhongshan,4.4
2022-01-14,7,Muzha,1.8
2022-01-14,7,Yuanshan,1.6
2022-01-14,7,Taipei Zoo,18.0
2022-01-14,8,Taipei Main Station,21.8
2022-01-14,8,Yongning,7.0
2022-01-14,8,Songshan Airport,14.4
2022-01-14,8,Xiaobitan,5.8
2022-01-14,8,Daqiaotou,11.8
2022-01-14,9,Taipei City Hall,9.6
2022-01-14,9,Nanjing Fuxing,9.9
2022-01-14,9,Shilin,7.5
2022-01-14,9,Tamsui,4.2
2022-01-14,9,Zhishan,10.7
2022-01-14,9,Jingmei,4.9
2022-01-14,9,Taipei Zoo,2.0
2022-01-14,10,Tamsui,1.2
2022-01-14,10,Xiaobitan,5.2
2022-01-14,11,Taipei Zoo,4.8
2022-01-14,12,Zhongshan,1.2
2022-01-14,13,Guting,2.9
2022-01-14,13,Zhongshan,4.3
2022-01-14,13,Qizhang,6.5
2022-01-14,14,Taipei City Hall,3.7
2022-01-14,14,Beitou,1.1
2022-01-14,15,Banqiao,7.6
2022-01-14,15,Shilin,7.6
2022-01-14,15,Gongguan,5.5
2022-01-14,15,Daqiaotou,2.1
2022-01-14,16,Ximen,13.0
2022-01-14,16,Dongmen,7.4
2022-01-14,16,Shilin,19.0
2022-01-14,16,Xindian,3.4
2022-01-14,17,Ximen,5.6
2022-01-14,17,Gongguan,3.0
2022-01-14,17,Yongning,7.6
2022-01-14,17,Muzha,11.7
2022-01-14,17,Zhishan,7.7
2022-01-14,17,Daqiaotou,4.3
2022-01-14,18,Zhongxiao Fuxing,3.5
2022-01-14,18,Nanjing Fuxing,8.0
2022-01-14,19,Zhongxiao Fuxing,37.0
2022-01-14,19,Taipei City Hall,10.6
2022-01-14,19,Zhongshan,6.0
2022-01-14,19,Yuanshan,8.6
2022-01-14,20,Guting,4.6
2022-01-14,20,Zhongshan,6.5
2022-01-14,20,Songshan Airport,8.1
2022-01-14,20,Tamsui,10.4
2022-01-14,20,Xiaobitan,11.7
2022-01-14,21,Zhongshan,2.7
2022-01-14,21,Xiaobitan,1.9
2022-01-14,21,Qizhang,0.7
2022-01-14,22,Nanjing Fuxing,5.0
2022-01-14,22,Wanlong,2.9
2022-01-14,23,Zhongshan,4.6
2022-01-15,1,Taipei City Hall,4.4
2022-01-15,1,Tamsui,4.6
2022-01-15,4,Taipei City Hall,3.0
2022-01-15,5,Zhongxiao Fuxing,2.1
2022-01-15,5,Beitou,8.5
2022-01-15,5,Tamsui,2.0
2022-01-15,5,Xindian District Office,4.0
2022-01-15,6,Taipei Main Station,1.4
2022-01-15,6,Xindian District Office,2.9
2022-01-15,7,Xiaobitan,8.1
2022-01-15,7,Jingmei,3.1
2022-01-15,8,Gongguan,1.1
2022-01-15,8,Jingmei,7.9
2022-01-15,9,Dongmen,0.5
2022-01-15,9,Wanlong,10.1
2022-01-15,9,Jingmei,2.7
2022-01-15,9,Taipei Zoo,3.0
2022-01-15,10,Zhongxiao Fuxing,3.3
2022-01-15,10,Dongmen,2.5
2022-01-15,10,Jiantan,6.8
2022-01-15,10,Jingmei,10.5
2022-01-15,11,Banqiao,4.8
2022-01-15,11,Taipei City Hall,8.5
2022-01-15,11,Nanjing Fuxing,1.7
2022-01-15,11,Yuanshan,11.9
2022-01-15,12,Zhongshan,4.3
2022-01-15,12,Beitou,10.2
2022-01-15,12,Yuanshan,10.4
2022-01-15,12,Taipei Zoo,13.6
2022-01-15,13,Zhongxiao Fuxing,5.1
2022-01-15,13,Ximen,9.2
2022-01-15,13,Nanjing Fuxing,3.4
2022-01-15,13,Xiaobitan,28.6
2022-01-15,13,Nangang Exhibition Center,6.3
2022-01-15,13,Taipei Zoo,4.1
2022-01-15,14,Banqiao,8.1
2022-01-15,14,Zhongshan,9.0
2022-01-15,14,Shilin,10.7
2022-01-15,14,Songshan Airport,3.4
2022-01-15,14,Jiantan,9.8
2022-01-15,14,Qizhang,5.8
2022-01-15,14,Taipei Zoo,4.5
2022-01-15,15,Nanjing Fuxing,11.1
2022-01-15,15,Nangang,5.7
2022-01-15,15,Songshan Airport,9.3
2022-01-15,15,Jiantan,4.8
2022-01-15,15,Xindian,6.9
2022-01-15,16,Tamsui,4.1
2022-01-15,16,Taipei Zoo,6.8
2022-01-15,17,Da'an,16.4
2022-01-15,17,Gongguan,4.2
2022-01-15,18,Taipei City Hall,4.5
2022-01-15,18,Qizhang,8.2
2022-01-15,18,Taipei Zoo,9.5
2022-01-15,19,Xindian,3.0
2022-01-15,19,Tamsui,13.8
2022-01-15,19,Jingmei,4.5
2022-01-15,19,Qizhang,2.8
2022-01-15,20,Taipei Main Station,2.8
2022-01-15,20,Zhishan,1.4
2022-01-15,20,Wanlong,6.1
2022-01-15,21,Taipei City Hall,7.4
2022-01-15,22,Jiantan,3.5
2022-01-15,22,Xiaobitan,3.2
2022-01-15,22,Xindian District Office,2.3
2022-01-15,23,Yongning,7.3
2022-01-15,23,Jingmei,1.1
2022-01-15,23,Xindian District Office,3.7
2022-01-16,0,Guting,2.3
2022-01-16,1,Nangang Exhibition Center,2.2
2022-01-16,4,Da'an,4.7
2022-01-16,4,Daqiaotou,0.4
2022-01-16,5,Gongguan,1.6
2022-01-16,7,Guting,17.9
2022-01-16,7,Beitou,9.6
2022-01-16,8,Ximen,5.8
2022-01-16,8,Taipei City Hall,6.1
2022-01-16,8,Xiaobitan,9.8
2022-01-16,9,Guting,2.0
2022-01-16,9,Da'an,4.9
2022-01-16,9,Yuanshan,9.0
2022-01-16,9,Zhishan,8.1
2022-01-16,9,Wanlong,13.4
2022-01-16,9,Jingmei,7.2
2022-01-16,10,Nangang,8.4
2022-01-16,10,Daqiaotou,10.5
2022-01-16,11,Zhongshan,0.3
2022-01-16,11,Shilin,3.1
2022-01-16,11,Songshan Airport,1.7
2022-01-16,12,Da'an,20.9
2022-01-16,12,Nangang,11.7
2022-01-16,12,Jiantan,7.4
2022-01-16,12,Beitou,8.5
2022-01-16,12,Taipei Zoo,9.8
2022-01-16,13,Banqiao,4.7
2022-01-16,13,Da'an,17.0
2022-01-16,13,Yongning,11.5
2022-01-16,13,Jiantan,1.3
2022-01-16,13,Tamsui,4.7
2022-01-16,14,Banqiao,3.2
2022-01-16,14,Zhongshan,19.6
2022-01-16,14,Gongguan,7.9
2022-01-16,14,Tamsui,2.9
2022-01-16,14,Qizhang,5.2
2022-01-16,15,Zhongxiao Fuxing,14.5
2022-01-16,15,Shilin,5.2
2022-01-16,15,Xiaobitan,3.8
2022-01-16,15,Jingmei,6.5
2022-01-16,15,Qizhang,10.9
2022-01-16,15,Taipei Zoo,4.2
2022-01-16,16,Zhongxiao Fuxing,2.2
2022-01-16,16,Dongmen,4.7
2022-01-16,16,Yongning,1.6
2022-01-16,16,Zhishan,7.2
2022-01-16,17,Taipei Main Station,7.8
2022-01-16,17,Taipei City Hall,5.5
2022-01-16,17,Da'an,6.7
2022-01-16,17,Shilin,3.5
2022-01-16,17,Nangang,9.7
2022-01-16,17,Nangang Exhibition Center,2.9
2022-01-16,18,Dongmen,8.0
2022-01-16,18,Da'an,5.2
2022-01-16,18,Songshan Airport,2.6
2022-01-16,18,Daqiaotou,14.9
2022-01-16,19,Yongning,3.8
2022-01-16,19,Beitou,1.1
2022-01-16,19,Tamsui,5.9
2022-01-16,19,Wanlong,7.2
2022-01-16,19,Qizhang,8.7
2022-01-16,20,Muzha,7.9
2022-01-16,20,Nangang Exhibition Center,13.8
2022-01-16,20,Taipei Zoo,5.8
2022-01-16,21,Xindian,1.3
2022-01-16,21,Qizhang,11.0
2022-01-16,22,Dongmen,0.7
2022-01-16,23,Beitou,3.6
2022-01-16,23,Taipei Zoo,1.7
2022-01-17,0,Da'an,1.6
2022-01-17,0,Jiantan,1.5
2022-01-17,1,Xindian,1.1
2022-01-17,2,Gongguan,0.9
2022-01-17,4,Gongguan,1.9
2022-01-17,5,Xiaobitan,8.9
2022-01-17,6,Zhongxiao Fuxing,1.5
2022-01-17,7,Banqiao,4.7
2022-01-17,7,Nanjing Fuxing,9.7
2022-01-17,7,Yongning,8.5
2022-01-17,7,Xindian,1.2
2022-01-17,7,Zhishan,5.9
2022-01-17,7,Daqiaotou,11.6
2022-01-17,7,Xindian District Office,2.1
2022-01-17,8,Banqiao,10.3
2022-01-17,8,Songshan Airport,5.0
2022-01-17,8,Zhishan,14.8
2022-01-17,8,Daqiaotou,8.7
2022-01-17,8,Xindian District Office,1.8
2022-01-17,8,Nangang Exhibition Center,3.1
2022-01-17,9,Songshan Airport,4.3
2022-01-17,9,Jiantan,9.0
2022-01-17,9,Qizhang,22.6
2022-01-17,10,Ximen,2.4
2022-01-17,10,Yuanshan,9.2
2022-01-17,10,Qizhang,11.0
2022-01-17,11,Zhongshan,20.7
2022-01-17,11,Shilin,1.7
2022-01-17,11,Xiaobitan,7.9
2022-01-17,12,Zhongxiao Fuxing,14.9
2022-01-17,12,Dongmen,5.3
2022-01-17,12,Gongguan,0.9
2022-01-17,13,Guting,5.5
2022-01-17,13,Zhongshan,5.5
2022-01-17,13,Songshan Airport,7.7
2022-01-17,13,Taipei Zoo,4.6
2022-01-17,14,Zhongshan,9.9
2022-01-17,14,Xiaobitan,10.7
2022-01-17,14,Yuanshan,7.3
2022-01-17,14,Daqiaotou,0.6
2022-01-17,15,Da'an,8.6
2022-01-17,15,Nangang,1.2
2022-01-17,15,Beitou,9.1
2022-01-17,15,Daqiaotou,7.3
2022-01-17,15,Nangang Exhibition Center,9.8
2022-01-17,15,Taipei Zoo,11.4
2022-01-17,16,Banqiao,6.2
2022-01-17,16,Guting,2.1
2022-01-17,17,Ximen,0.8
2022-01-17,17,Guting,13.6
2022-01-17,17,Shilin,10.2
2022-01-17,17,Yongning,2.7
2022-01-17,17,Songshan Airport,13.9
2022-01-17,17,Jiantan,4.6
2022-01-17,17,Beitou,8.9
2022-01-17,18,Ximen,6.8
2022-01-17,18,Dongmen,18.4
2022-01-17,18,Xindian,11.1
2022-01-17,18,Muzha,3.7
2022-01-17,18,Wanlong,19.7
2022-01-17,19,Taipei Main Station,8.1
2022-01-17,19,Guting,5.5
2022-01-17,19,Songshan Airport,4.4
2022-01-17,19,Beitou,0.5
2022-01-17,19,Wanlong,8.0
2022-01-17,20,Taipei Main Station,4.1
2022-01-17,20,Nangang,6.4
2022-01-17,20,Tamsui,7.5
2022-01-17,20,Qizhang,8.7
2022-01-17,21,Zhishan,9.2
2022-01-17,21,Daqiaotou,5.9
2022-01-17,22,Guting,5.4
2022-01-17,22,Da'an,3.7
2022-01-17,22,Qizhang,7.2
2022-01-18,0,Taipei Main Station,11.0
2022-01-18,3,Songshan Airport,2.2
2022-01-18,4,Muzha,1.6
2022-01-18,5,Taipei City Hall,3.7
2022-01-18,5,Da'an,1.6
2022-01-18,5,Tamsui,2.9
2022-01-18,6,Jiantan,5.5
2022-01-18,6,Daqiaotou,1.9
2022-01-18,7,Taipei Main Station,3.3
2022-01-18,7,Banqiao,13.9
2022-01-18,7,Gongguan,12.6
2022-01-18,7,Daqiaotou,2.6
2022-01-18,8,Nanjing Fuxing,8.5
2022-01-18,8,Dongmen,5.9
2022-01-18,8,Nangang,1.3
2022-01-18,8,Songshan Airport,4.9
2022-01-18,8,Zhishan,0.7
2022-01-18,9,Banqiao,19.0
2022-01-18,9,Zhongshan,3.3
2022-01-18,9,Songshan Airport,1.8
2022-01-18,9,Wanlong,3.6
2022-01-18,9,Taipei Zoo,14.1
2022-01-18,10,Zhongxiao Fuxing,8.2
2022-01-18,10,Taipei City Hall,6.6
2022-01-18,10,Songshan Airport,9.8
2022-01-18,10,Daqiaotou,4.0
2022-01-18,10,Jingmei,11.4
2022-01-18,11,Gongguan,6.6
2022-01-18,12,Jiantan,7.8
2022-01-18,12,Xindian,1.3
2022-01-18,13,Tamsui,2.4
2022-01-18,13,Xiaobitan,3.4
2022-01-18,14,Guting,11.7
2022-01-18,14,Zhongshan,9.5
2022-01-18,14,Taipei Zoo,12.6
2022-01-18,15,Banqiao,4.1
2022-01-18,15,Nanjing Fuxing,4.3
2022-01-18,15,Songshan Airport,3.9
2022-01-18,15,Muzha,1.6
2022-01-18,15,Beitou,2.9
2022-01-18,16,Nanjing Fuxing,2.1
2022-01-18,16,Xindian District Office,18.4
2022-01-18,16,Nangang Exhibition Center,3.0
2022-01-18,17,Ximen,17.1
2022-01-18,17,Taipei City Hall,6.9
2022-01-18,17,Xindian,6.0
2022-01-18,17,Muzha,4.0
2022-01-18,18,Taipei Main Station,13.6
2022-01-18,18,Taipei City Hall,12.6
2022-01-18,18,Xindian,9.8
2022-01-18,18,Tamsui,2.7
2022-01-18,18,Daqiaotou,5.2
2022-01-18,18,Nangang Exhibition Center,9.1
2022-01-18,19,Guting,11.5
2022-01-18,19,Da'an,3.4
2022-01-18,19,Shilin,4.1
2022-01-18,19,Songshan Airport,3.1
2022-01-18,19,Jiantan,8.6
2022-01-18,19,Beitou,3.9
2022-01-18,19,Tamsui,3.7
2022-01-18,19,Yuanshan,3.8
2022-01-18,19,Wanlong,10.9
2022-01-18,20,Zhongshan,5.9
2022-01-18,20,Shilin,9.5
2022-01-18,20,Songshan Airport,7.2
2022-01-18,20,Jiantan,9.1
2022-01-18,20,Tamsui,3.1
2022-01-18,21,Zhongxiao Fuxing,4.7
2022-01-18,21,Guting,1.2
2022-01-18,21,Xiaobitan,2.2
2022-01-18,21,Zhishan,1.6
2022-01-18,23,Ximen,12.0
2022-01-18,23,Zhongshan,6.5
2022-01-19,2,Taipei Main Station,8.6
2022-01-19,2,Ximen,2.0
2022-01-19,2,Shilin,3.7
2022-01-19,2,Beitou,5.7
2022-01-19,2,Jingmei,8.7
2022-01-19,3,Guting,4.0
2022-01-19,4,Zhongshan,3.0
2022-01-19,4,Shilin,0.3
2022-01-19,4,Xindian,6.4
2022-01-19,5,Guting,7.3
2022-01-19,6,Taipei Main Station,2.6
2022-01-19,6,Banqiao,7.2
2022-01-19,6,Yongning,4.2
2022-01-19,6,Nangang,5.6
2022-01-19,6,Jiantan,3.8
2022-01-19,6,Zhishan,2.0
2022-01-19,7,Guting,7.0
2022-01-19,8,Ximen,4.6
2022-01-19,8,Zhongshan,6.5
2022-01-19,8,Gongguan,4.9
2022-01-19,8,Nangang,8.1
2022-01-19,8,Muzha,16.6
2022-01-19,8,Xiaobitan,7.0
2022-01-19,8,Zhishan,10.5
2022-01-19,8,Daqiaotou,15.4
2022-01-19,8,Nangang Exhibition Center,15.6
2022-01-19,9,Tamsui,4.8
2022-01-19,9,Jingmei,5.2
2022-01-19,9,Qizhang,12.1
2022-01-19,10,Ximen,2.9
2022-01-19,10,Jiantan,2.3
2022-01-19,10,Zhishan,9.2
2022-01-19,10,Taipei Zoo,7.7
2022-01-19,11,Dongmen,5.7
2022-01-19,11,Wanlong,16.1
2022-01-19,11,Nangang Exhibition Center,3.2
2022-01-19,11,Taipei Zoo,8.0
2022-01-19,12,Ximen,14.9
2022-01-19,12,Nanjing Fuxing,6.5
2022-01-19,12,Guting,4.8
2022-01-19,12,Da'an,16.9
2022-01-19,12,Yongning,2.3
2022-01-19,12,Nangang,4.6
2022-01-19,12,Beitou,3.2
2022-01-19,12,Xiaobitan,5.6
2022-01-19,12,Daqiaotou,3.8
2022-01-19,12,Wanlong,4.9
2022-01-19,12,Qizhang,3.8
2022-01-19,12,Nangang Exhibition Center,3.8
2022-01-19,12,Taipei Zoo,7.2
2022-01-19,13,Nanjing Fuxing,2.6
2022-01-19,13,Shilin,0.7
2022-01-19,13,Nangang,11.1
2022-01-19,13,Muzha,8.7
2022-01-19,13,Xindian District Office,7.7
2022-01-19,14,Dongmen,3.5
2022-01-19,14,Muzha,1.3
2022-01-19,15,Nanjing Fuxing,3.9
2022-01-19,16,Zhongshan,11.2
2022-01-19,16,Songshan Airport,5.4
2022-01-19,16,Xindian,8.0
2022-01-19,17,Wanlong,3.8
2022-01-19,18,Nanjing Fuxing,4.6
2022-01-19,18,Nangang,11.9
2022-01-19,18,Songshan Airport,11.0
2022-01-19,18,Tamsui,3.8
2022-01-19,18,Yuanshan,3.7
2022-01-19,18,Nangang Exhibition Center,5.8
2022-01-19,18,Taipei Zoo,7.1
2022-01-19,19,Dongmen,4.8
2022-01-19,19,Yongning,8.0
2022-01-19,19,Nangang,13.1
2022-01-19,19,Jingmei,0.7
2022-01-19,19,Qizhang,7.7
2022-01-19,19,Nangang Exhibition Center,23.3
2022-01-19,20,Taipei Main Station,0.8
2022-01-19,20,Jiantan,3.0
2022-01-19,21,Guting,6.0
2022-01-19,21,Muzha,5.7
2022-01-19,21,Tamsui,4.3
2022-01-19,22,Ximen,6.1
2022-01-19,22,Banqiao,4.9
2022-01-19,22,Xindian,3.9
2022-01-19,22,Daqiaotou,1.0
2022-01-19,23,Zhongxiao Fuxing,7.1
2022-01-19,23,Dongmen,2.3
2022-01-19,23,Nangang,0.9
2022-01-19,23,Qizhang,3.0
2022-01-19,23,Nangang Exhibition Center,6.2
2022-01-20,0,Yuanshan,1.8
2022-01-20,1,Zhongxiao Fuxing,1.5
2022-01-20,1,Gongguan,7.4
2022-01-20,2,Zhongxiao Fuxing,0.9
2022-01-20,4,Gongguan,3.5
2022-01-20,5,Nangang,7.5
2022-01-20,5,Daqiaotou,2.1
2022-01-20,5,Wanlong,1.7
2022-01-20,6,Shilin,2.9
2022-01-20,6,Beitou,10.4
2022-01-20,7,Ximen,7.3
2022-01-20,7,Tamsui,19.2
2022-01-20,7,Wanlong,0.9
2022-01-20,7,Jingmei,2.8
2022-01-20,8,Ximen,7.4
2022-01-20,8,Qizhang,1.9
2022-01-20,9,Yongning,3.3
2022-01-20,9,Jingmei,6.4
2022-01-20,10,Zhongshan,3.0
2022-01-20,11,Songshan Airport,4.3
2022-01-20,11,Qizhang,5.4
2022-01-20,11,Taipei Zoo,2.5
2022-01-20,12,Nanjing Fuxing,6.3
2022-01-20,12,Zhishan,5.2
2022-01-20,13,Zhongxiao Fuxing,5.2
2022-01-20,13,Taipei City Hall,8.1
2022-01-20,13,Gongguan,2.3
2022-01-20,13,Beitou,14.3
2022-01-20,13,Yuanshan,4.9
2022-01-20,14,Xiaobitan,5.2
2022-01-20,14,Daqiaotou,3.2
2022-01-20,14,Xindian District Office,5.2
2022-01-20,15,Xiaobitan,18.2
2022-01-20,15,Yuanshan,1.8
2022-01-20,16,Zhongxiao Fuxing,14.1
2022-01-20,16,Guting,14.1
2022-01-20,16,Zhongshan,4.5
2022-01-20,16,Gongguan,14.1
2022-01-20,16,Nangang,4.2
2022-01-20,16,Yuanshan,0.3
2022-01-20,16,Daqiaotou,4.7
2022-01-20,17,Zhongxiao Fuxing,3.5
2022-01-20,17,Gongguan,9.5
2022-01-20,17,Nangang,5.9
2022-01-20,17,Xindian District Office,3.9
2022-01-20,18,Yongning,7.5
2022-01-20,18,Muzha,9.7
2022-01-20,18,Xiaobitan,7.9
2022-01-20,18,Yuanshan,7.4
