station_id,day_of_week,day_name,optimal_frequencies,peak_hours,off_peak_hours,total_trains_needed
37,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 5, 12, 15, 19, 23]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 20, 21, 22]",48
38,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 5, 6, 10, 12, 13, 19, 22]","[0, 1, 2, 4, 7, 8, 9, 11, 14, 15, 16, 17, 18, 20, 21, 23]",48
39,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 3, 7, 10, 12, 13, 15, 17, 22]","[1, 2, 4, 5, 6, 8, 9, 11, 14, 16, 18, 19, 20, 21, 23]",48
40,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 6, 7, 11, 13, 14, 15, 16, 18]","[1, 2, 3, 4, 5, 8, 9, 10, 12, 17, 19, 20, 21, 22, 23]",48
41,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[6, 10, 11, 19, 20, 21]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 22, 23]",48
42,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 3, 4, 17, 20, 23]","[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 22]",48
43,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[5, 7, 13, 17, 21, 23]","[0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20, 22]",48
44,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 3, 6, 9, 15, 17, 18, 19]","[1, 2, 4, 5, 7, 8, 10, 11, 12, 13, 14, 16, 20, 21, 22, 23]",48
45,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 5, 6, 10, 14, 23]","[0, 1, 2, 4, 7, 8, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22]",48
46,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[6, 10, 11, 13, 17, 20, 23]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 12, 14, 15, 16, 18, 19, 21, 22]",48
47,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 4, 7, 13, 16, 17, 19, 22]","[0, 1, 2, 5, 6, 8, 9, 10, 11, 12, 14, 15, 18, 20, 21, 23]",48
48,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 10, 11, 12, 17, 23]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 18, 19, 20, 21, 22]",48
49,0,Monday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[2, 5, 6, 10, 13, 14, 18]","[0, 1, 3, 4, 7, 8, 9, 11, 12, 15, 16, 17, 19, 20, 21, 22, 23]",48
0,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",[],48
1,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 3, 4, 5, 9, 11, 12, 18, 19, 21, 22, 23]","[0, 2, 6, 7, 8, 10, 13, 14, 15, 16, 17, 20]",48
2,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 3, 5, 6, 7, 8, 13, 15, 18, 20, 21, 22]","[2, 4, 9, 10, 11, 12, 14, 16, 17, 19, 23]",48
3,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 2, 4, 11, 13, 20, 21]","[3, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 22, 23]",48
4,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 2, 6, 19, 20, 22, 23]","[3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21]",48
5,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 3, 7, 10, 12, 16, 17, 18, 20, 22, 23]","[1, 2, 4, 5, 6, 8, 9, 11, 13, 14, 15, 19, 21]",48
6,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 5, 6, 7, 8, 9, 10, 11, 13, 16, 19, 20, 23]","[0, 2, 3, 4, 12, 14, 15, 17, 18, 21, 22]",48
7,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 5, 7, 8, 16]","[2, 3, 4, 6, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23]",48
8,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 3, 8, 9, 13, 19, 20, 21]","[0, 2, 4, 5, 6, 7, 10, 11, 12, 14, 15, 16, 17, 18, 22, 23]",48
9,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 2, 6, 15, 17, 21]","[1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 22, 23]",48
10,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 8, 9, 16, 19, 20, 21, 22]","[0, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 17, 18, 23]",48
11,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[2, 9, 10, 12, 14, 17, 21]","[0, 1, 3, 4, 5, 6, 7, 8, 11, 13, 15, 16, 18, 19, 20, 22, 23]",48
12,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 3, 6, 7, 8, 9, 20, 23]","[0, 2, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]",48
13,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 4, 5, 6, 7, 9, 15, 19, 20, 22, 23]","[0, 2, 3, 8, 10, 11, 12, 13, 14, 16, 17, 18, 21]",48
14,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[3, 5, 6, 13, 18, 19, 21]","[0, 1, 2, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 20, 22, 23]",48
15,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 2, 3, 6, 9, 10, 16, 17, 21, 22, 23]","[4, 5, 7, 8, 11, 12, 13, 14, 15, 18, 19, 20]",48
16,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 3, 6, 8, 11, 14, 16, 17, 18, 22, 23]","[0, 2, 4, 5, 7, 9, 10, 12, 13, 15, 19, 20, 21]",48
17,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[2, 3, 7, 8, 14, 16, 19, 20]","[0, 1, 4, 5, 6, 9, 10, 11, 12, 13, 15, 17, 18, 21, 22, 23]",48
18,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[0, 1, 2, 3, 5, 7, 8, 10, 11, 14, 18, 19, 20, 23]","[4, 6, 9, 12, 13, 15, 16, 17, 21, 22]",48
19,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[4, 6, 7, 8, 14, 16, 22, 23]","[0, 1, 2, 3, 5, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21]",48
20,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 4, 12, 18, 21, 22]","[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 23]",48
21,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[6, 10, 11, 15, 22, 23]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 12, 13, 14, 16, 17, 18, 19, 20, 21]",48
22,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[5, 6, 8, 9, 10, 23]","[0, 1, 2, 3, 4, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",48
23,1,Tuesday,"{0: np.float64(2.0), 1: np.float64(2.0), 2: np.float64(2.0), 3: np.float64(2.0), 4: np.float64(2.0), 5: np.float64(2.0), 6: np.float64(2.0), 7: np.float64(2.0), 8: np.float64(2.0), 9: np.float64(2.0), 10: np.float64(2.0), 11: np.float64(2.0), 12: np.float64(2.0), 13: np.float64(2.0), 14: np.float64(2.0), 15: np.float64(2.0), 16: np.float64(2.0), 17: np.float64(2.0), 18: np.float64(2.0), 19: np.float64(2.0), 20: np.float64(2.0), 21: np.float64(2.0), 22: np.float64(2.0), 23: np.float64(2.0)}","[1, 2, 12, 14, 15, 22]","[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 19, 20, 21, 23]",48
